scenario,departure_station,arrival_station,departure_hour,count_journey_time,mean_journey_time,min_journey_time,max_journey_time,count_wait_time,mean_wait_time,min_wait_time,max_wait_time
Existing,Bayshore,Belmont,5,2,32.0,31,33,60,22.833333333333332,0.0,49.0
Existing,Bayshore,Belmont,6,1,34.0,34,34,60,29.5,0.0,59.0
Existing,Bayshore,Belmont,7,1,34.0,34,34,60,29.5,0.0,59.0
Existing,Bayshore,Belmont,8,1,34.0,34,34,60,21.333333333333332,0.0,45.0
Existing,Bayshore,Belmont,9,1,33.0,33,33,60,28.683333333333334,0.0,58.0
Existing,Bayshore,Belmont,10,1,34.0,34,34,60,29.5,0.0,59.0
Existing,Bayshore,Belmont,11,1,34.0,34,34,60,29.5,0.0,59.0
Existing,Bayshore,Belmont,12,1,34.0,34,34,60,29.5,0.0,59.0
Existing,Bayshore,Belmont,13,1,34.0,34,34,60,29.5,0.0,59.0
Existing,Bayshore,Belmont,14,1,34.0,34,34,60,29.5,0.0,59.0
Existing,Bayshore,Belmont,15,1,37.0,37,37,60,56.166666666666664,0.0,91.0
Existing,Bayshore,Belmont,16,1,38.0,38,38,60,29.8,0.0,60.0
Existing,Bayshore,Belmont,17,1,37.0,37,37,60,29.216666666666665,0.0,58.0
Existing,Bayshore,Belmont,18,1,38.0,38,38,60,28.9,0.0,57.0
Existing,Bayshore,Belmont,19,1,36.0,36,36,60,29.5,0.0,59.0
Existing,Bayshore,Belmont,20,1,36.0,36,36,60,29.5,0.0,59.0
Existing,Bayshore,Belmont,21,1,36.0,36,36,60,29.5,0.0,59.0
Existing,Bayshore,Belmont,22,1,36.0,36,36,60,41.5,0.0,95.0
Existing,Bayshore,Belmont,24,1,36.0,36,36,16,7.5,0.0,15.0
Existing,Bayshore,Blossom Hill,15,1,114.0,114,114,60,107.0,0.0,152.0
Existing,Bayshore,Blossom Hill,17,1,102.0,102,102,43,21.0,0.0,42.0
Existing,Bayshore,Burlingame,5,2,18.5,18,19,60,22.833333333333332,0.0,49.0
Existing,Bayshore,Burlingame,6,1,20.0,20,20,60,29.5,0.0,59.0
Existing,Bayshore,Burlingame,7,1,20.0,20,20,60,29.5,0.0,59.0
Existing,Bayshore,Burlingame,8,1,20.0,20,20,60,21.333333333333332,0.0,45.0
Existing,Bayshore,Burlingame,9,1,19.0,19,19,60,28.683333333333334,0.0,58.0
Existing,Bayshore,Burlingame,10,1,20.0,20,20,60,29.5,0.0,59.0
Existing,Bayshore,Burlingame,11,1,20.0,20,20,60,29.5,0.0,59.0
Existing,Bayshore,Burlingame,12,1,20.0,20,20,60,29.5,0.0,59.0
Existing,Bayshore,Burlingame,13,1,20.0,20,20,60,29.5,0.0,59.0
Existing,Bayshore,Burlingame,14,1,20.0,20,20,60,29.5,0.0,59.0
Existing,Bayshore,Burlingame,15,1,23.0,23,23,60,56.166666666666664,0.0,91.0
Existing,Bayshore,Burlingame,16,1,24.0,24,24,60,29.8,0.0,60.0
Existing,Bayshore,Burlingame,17,1,23.0,23,23,60,29.216666666666665,0.0,58.0
Existing,Bayshore,Burlingame,18,1,24.0,24,24,60,28.9,0.0,57.0
Existing,Bayshore,Burlingame,19,1,22.0,22,22,60,29.5,0.0,59.0
Existing,Bayshore,Burlingame,20,1,22.0,22,22,60,29.5,0.0,59.0
Existing,Bayshore,Burlingame,21,1,22.0,22,22,60,29.5,0.0,59.0
Existing,Bayshore,Burlingame,22,1,22.0,22,22,60,41.5,0.0,95.0
Existing,Bayshore,Burlingame,24,1,22.0,22,22,16,7.5,0.0,15.0
Existing,Bayshore,California Ave,5,2,52.5,51,54,60,92.0,0.0,215.0
Existing,Bayshore,California Ave,9,1,54.0,54,54,60,28.683333333333334,0.0,58.0
Existing,Bayshore,California Ave,10,1,55.0,55,55,60,29.5,0.0,59.0
Existing,Bayshore,California Ave,11,1,55.0,55,55,60,29.5,0.0,59.0
Existing,Bayshore,California Ave,12,1,55.0,55,55,60,29.5,0.0,59.0
Existing,Bayshore,California Ave,13,1,55.0,55,55,60,29.5,0.0,59.0
Existing,Bayshore,California Ave,14,1,55.0,55,55,60,29.5,0.0,59.0
Existing,Bayshore,California Ave,15,1,59.0,59,59,60,204.5,0.0,269.0
Existing,Bayshore,California Ave,19,1,56.0,56,56,60,29.5,0.0,59.0
Existing,Bayshore,California Ave,20,1,56.0,56,56,60,29.5,0.0,59.0
Existing,Bayshore,California Ave,21,1,56.0,56,56,60,29.5,0.0,59.0
Existing,Bayshore,California Ave,22,1,56.0,56,56,60,41.5,0.0,95.0
Existing,Bayshore,California Ave,24,1,56.0,56,56,16,7.5,0.0,15.0
Existing,Bayshore,Capitol,15,1,108.0,108,108,60,107.0,0.0,152.0
Existing,Bayshore,Capitol,17,1,96.0,96,96,43,21.0,0.0,42.0
Existing,Bayshore,College Park,15,1,86.0,86,86,10,4.5,0.0,9.0
Existing,Bayshore,Gilroy,15,1,148.0,148,148,60,107.0,0.0,152.0
Existing,Bayshore,Gilroy,17,1,136.0,136,136,43,21.0,0.0,42.0
Existing,Bayshore,Hayward Park,5,2,25.0,24,26,60,22.833333333333332,0.0,49.0
Existing,Bayshore,Hayward Park,6,1,27.0,27,27,60,29.5,0.0,59.0
Existing,Bayshore,Hayward Park,7,1,27.0,27,27,60,29.5,0.0,59.0
Existing,Bayshore,Hayward Park,8,1,27.0,27,27,60,21.333333333333332,0.0,45.0
Existing,Bayshore,Hayward Park,9,1,26.0,26,26,60,28.683333333333334,0.0,58.0
Existing,Bayshore,Hayward Park,10,1,27.0,27,27,60,29.5,0.0,59.0
Existing,Bayshore,Hayward Park,11,1,27.0,27,27,60,29.5,0.0,59.0
Existing,Bayshore,Hayward Park,12,1,27.0,27,27,60,29.5,0.0,59.0
Existing,Bayshore,Hayward Park,13,1,27.0,27,27,60,29.5,0.0,59.0
Existing,Bayshore,Hayward Park,14,1,27.0,27,27,60,29.5,0.0,59.0
Existing,Bayshore,Hayward Park,15,1,30.0,30,30,60,56.166666666666664,0.0,91.0
Existing,Bayshore,Hayward Park,16,1,31.0,31,31,60,29.8,0.0,60.0
Existing,Bayshore,Hayward Park,17,1,30.0,30,30,60,29.216666666666665,0.0,58.0
Existing,Bayshore,Hayward Park,18,1,31.0,31,31,60,28.9,0.0,57.0
Existing,Bayshore,Hayward Park,19,1,29.0,29,29,60,29.5,0.0,59.0
Existing,Bayshore,Hayward Park,20,1,29.0,29,29,60,29.5,0.0,59.0
Existing,Bayshore,Hayward Park,21,1,29.0,29,29,60,29.5,0.0,59.0
Existing,Bayshore,Hayward Park,22,1,29.0,29,29,60,41.5,0.0,95.0
Existing,Bayshore,Hayward Park,24,1,29.0,29,29,16,7.5,0.0,15.0
Existing,Bayshore,Hillsdale,5,2,28.5,28,29,60,22.833333333333332,0.0,49.0
Existing,Bayshore,Hillsdale,6,1,30.0,30,30,60,29.5,0.0,59.0
Existing,Bayshore,Hillsdale,7,1,30.0,30,30,60,29.5,0.0,59.0
Existing,Bayshore,Hillsdale,8,1,30.0,30,30,60,21.333333333333332,0.0,45.0
Existing,Bayshore,Hillsdale,9,1,29.0,29,29,60,28.683333333333334,0.0,58.0
Existing,Bayshore,Hillsdale,10,1,30.0,30,30,60,29.5,0.0,59.0
Existing,Bayshore,Hillsdale,11,1,30.0,30,30,60,29.5,0.0,59.0
Existing,Bayshore,Hillsdale,12,1,30.0,30,30,60,29.5,0.0,59.0
Existing,Bayshore,Hillsdale,13,1,30.0,30,30,60,29.5,0.0,59.0
Existing,Bayshore,Hillsdale,14,1,30.0,30,30,60,29.5,0.0,59.0
Existing,Bayshore,Hillsdale,15,1,33.0,33,33,60,56.166666666666664,0.0,91.0
Existing,Bayshore,Hillsdale,16,1,34.0,34,34,60,29.8,0.0,60.0
Existing,Bayshore,Hillsdale,17,1,33.0,33,33,60,29.216666666666665,0.0,58.0
Existing,Bayshore,Hillsdale,18,1,34.0,34,34,60,28.9,0.0,57.0
Existing,Bayshore,Hillsdale,19,1,32.0,32,32,60,29.5,0.0,59.0
Existing,Bayshore,Hillsdale,20,1,32.0,32,32,60,29.5,0.0,59.0
Existing,Bayshore,Hillsdale,21,1,32.0,32,32,60,29.5,0.0,59.0
Existing,Bayshore,Hillsdale,22,1,32.0,32,32,60,41.5,0.0,95.0
Existing,Bayshore,Hillsdale,24,1,32.0,32,32,16,7.5,0.0,15.0
Existing,Bayshore,Lawrence,5,2,71.5,71,72,60,92.0,0.0,215.0
Existing,Bayshore,Lawrence,9,1,72.0,72,72,60,28.683333333333334,0.0,58.0
Existing,Bayshore,Lawrence,10,1,73.0,73,73,60,29.5,0.0,59.0
Existing,Bayshore,Lawrence,11,1,73.0,73,73,60,29.5,0.0,59.0
Existing,Bayshore,Lawrence,12,1,73.0,73,73,60,29.5,0.0,59.0
Existing,Bayshore,Lawrence,13,1,73.0,73,73,60,29.5,0.0,59.0
Existing,Bayshore,Lawrence,14,1,73.0,73,73,60,29.5,0.0,59.0
Existing,Bayshore,Lawrence,15,1,78.0,78,78,60,107.0,0.0,152.0
Existing,Bayshore,Lawrence,17,1,69.0,69,69,60,45.65,0.0,116.0
Existing,Bayshore,Lawrence,19,1,74.0,74,74,60,29.5,0.0,59.0
Existing,Bayshore,Lawrence,20,1,74.0,74,74,60,29.5,0.0,59.0
Existing,Bayshore,Lawrence,21,1,74.0,74,74,60,29.5,0.0,59.0
Existing,Bayshore,Lawrence,22,1,74.0,74,74,60,41.5,0.0,95.0
Existing,Bayshore,Lawrence,24,1,74.0,74,74,16,7.5,0.0,15.0
Existing,Bayshore,Menlo Park,5,2,44.5,43,46,60,92.0,0.0,215.0
Existing,Bayshore,Menlo Park,9,1,46.0,46,46,60,28.683333333333334,0.0,58.0
Existing,Bayshore,Menlo Park,10,1,47.0,47,47,60,29.5,0.0,59.0
Existing,Bayshore,Menlo Park,11,1,47.0,47,47,60,29.5,0.0,59.0
Existing,Bayshore,Menlo Park,12,1,47.0,47,47,60,29.5,0.0,59.0
Existing,Bayshore,Menlo Park,13,1,47.0,47,47,60,29.5,0.0,59.0
Existing,Bayshore,Menlo Park,14,1,47.0,47,47,60,29.5,0.0,59.0
Existing,Bayshore,Menlo Park,15,1,50.0,50,50,60,56.166666666666664,0.0,91.0
Existing,Bayshore,Menlo Park,16,1,53.0,53,53,60,29.8,0.0,60.0
Existing,Bayshore,Menlo Park,17,1,52.0,52,52,60,29.216666666666665,0.0,58.0
Existing,Bayshore,Menlo Park,18,1,53.0,53,53,60,28.9,0.0,57.0
Existing,Bayshore,Menlo Park,19,1,49.0,49,49,60,29.5,0.0,59.0
Existing,Bayshore,Menlo Park,20,1,49.0,49,49,60,29.5,0.0,59.0
Existing,Bayshore,Menlo Park,21,1,49.0,49,49,60,29.5,0.0,59.0
Existing,Bayshore,Menlo Park,22,1,49.0,49,49,60,41.5,0.0,95.0
Existing,Bayshore,Menlo Park,24,1,49.0,49,49,16,7.5,0.0,15.0
Existing,Bayshore,Millbrae,5,2,14.0,14,14,60,22.833333333333332,0.0,49.0
Existing,Bayshore,Millbrae,6,1,15.0,15,15,60,29.5,0.0,59.0
Existing,Bayshore,Millbrae,7,1,15.0,15,15,60,29.5,0.0,59.0
Existing,Bayshore,Millbrae,8,1,15.0,15,15,60,21.333333333333332,0.0,45.0
Existing,Bayshore,Millbrae,9,1,15.0,15,15,60,28.683333333333334,0.0,58.0
Existing,Bayshore,Millbrae,10,1,16.0,16,16,60,29.5,0.0,59.0
Existing,Bayshore,Millbrae,11,1,16.0,16,16,60,29.5,0.0,59.0
Existing,Bayshore,Millbrae,12,1,16.0,16,16,60,29.5,0.0,59.0
Existing,Bayshore,Millbrae,13,1,16.0,16,16,60,29.5,0.0,59.0
Existing,Bayshore,Millbrae,14,1,16.0,16,16,60,29.5,0.0,59.0
Existing,Bayshore,Millbrae,15,1,18.0,18,18,60,56.166666666666664,0.0,91.0
Existing,Bayshore,Millbrae,16,1,19.0,19,19,60,29.8,0.0,60.0
Existing,Bayshore,Millbrae,17,1,18.0,18,18,60,29.216666666666665,0.0,58.0
Existing,Bayshore,Millbrae,18,1,19.0,19,19,60,28.9,0.0,57.0
Existing,Bayshore,Millbrae,19,1,17.0,17,17,60,29.5,0.0,59.0
Existing,Bayshore,Millbrae,20,1,17.0,17,17,60,29.5,0.0,59.0
Existing,Bayshore,Millbrae,21,1,17.0,17,17,60,29.5,0.0,59.0
Existing,Bayshore,Millbrae,22,1,17.0,17,17,60,41.5,0.0,95.0
Existing,Bayshore,Millbrae,24,1,18.0,18,18,16,7.5,0.0,15.0
Existing,Bayshore,Morgan Hill,15,1,127.0,127,127,60,107.0,0.0,152.0
Existing,Bayshore,Morgan Hill,17,1,115.0,115,115,43,21.0,0.0,42.0
Existing,Bayshore,Mountain View,5,2,61.5,60,63,60,92.0,0.0,215.0
Existing,Bayshore,Mountain View,9,1,63.0,63,63,60,28.683333333333334,0.0,58.0
Existing,Bayshore,Mountain View,10,1,64.0,64,64,60,29.5,0.0,59.0
Existing,Bayshore,Mountain View,11,1,64.0,64,64,60,29.5,0.0,59.0
Existing,Bayshore,Mountain View,12,1,64.0,64,64,60,29.5,0.0,59.0
Existing,Bayshore,Mountain View,13,1,64.0,64,64,60,29.5,0.0,59.0
Existing,Bayshore,Mountain View,14,1,64.0,64,64,60,29.5,0.0,59.0
Existing,Bayshore,Mountain View,15,1,68.0,68,68,60,56.166666666666664,0.0,91.0
Existing,Bayshore,Mountain View,16,1,61.0,61,61,60,29.8,0.0,60.0
Existing,Bayshore,Mountain View,17,1,60.0,60,60,60,29.216666666666665,0.0,58.0
Existing,Bayshore,Mountain View,18,1,62.0,62,62,60,28.9,0.0,57.0
Existing,Bayshore,Mountain View,19,1,65.0,65,65,60,29.5,0.0,59.0
Existing,Bayshore,Mountain View,20,1,65.0,65,65,60,29.5,0.0,59.0
Existing,Bayshore,Mountain View,21,1,65.0,65,65,60,29.5,0.0,59.0
Existing,Bayshore,Mountain View,22,1,65.0,65,65,60,41.5,0.0,95.0
Existing,Bayshore,Mountain View,24,1,65.0,65,65,16,7.5,0.0,15.0
Existing,Bayshore,Palo Alto,5,2,48.5,47,50,60,22.833333333333332,0.0,49.0
Existing,Bayshore,Palo Alto,6,1,50.0,50,50,60,29.5,0.0,59.0
Existing,Bayshore,Palo Alto,7,1,50.0,50,50,60,29.5,0.0,59.0
Existing,Bayshore,Palo Alto,8,1,50.0,50,50,60,21.333333333333332,0.0,45.0
Existing,Bayshore,Palo Alto,9,1,50.0,50,50,60,28.683333333333334,0.0,58.0
Existing,Bayshore,Palo Alto,10,1,51.0,51,51,60,29.5,0.0,59.0
Existing,Bayshore,Palo Alto,11,1,51.0,51,51,60,29.5,0.0,59.0
Existing,Bayshore,Palo Alto,12,1,51.0,51,51,60,29.5,0.0,59.0
Existing,Bayshore,Palo Alto,13,1,51.0,51,51,60,29.5,0.0,59.0
Existing,Bayshore,Palo Alto,14,1,51.0,51,51,60,29.5,0.0,59.0
Existing,Bayshore,Palo Alto,15,1,55.0,55,55,60,204.5,0.0,269.0
Existing,Bayshore,Palo Alto,19,1,53.0,53,53,60,29.5,0.0,59.0
Existing,Bayshore,Palo Alto,20,1,53.0,53,53,60,29.5,0.0,59.0
Existing,Bayshore,Palo Alto,21,1,53.0,53,53,60,29.5,0.0,59.0
Existing,Bayshore,Palo Alto,22,1,53.0,53,53,60,41.5,0.0,95.0
Existing,Bayshore,Palo Alto,24,1,53.0,53,53,16,7.5,0.0,15.0
Existing,Bayshore,Redwood City,5,2,39.0,37,41,60,22.833333333333332,0.0,49.0
Existing,Bayshore,Redwood City,6,1,42.0,42,42,60,29.5,0.0,59.0
Existing,Bayshore,Redwood City,7,1,42.0,42,42,60,29.5,0.0,59.0
Existing,Bayshore,Redwood City,8,1,42.0,42,42,60,21.333333333333332,0.0,45.0
Existing,Bayshore,Redwood City,9,1,41.0,41,41,60,28.683333333333334,0.0,58.0
Existing,Bayshore,Redwood City,10,1,42.0,42,42,60,29.5,0.0,59.0
Existing,Bayshore,Redwood City,11,1,42.0,42,42,60,29.5,0.0,59.0
Existing,Bayshore,Redwood City,12,1,42.0,42,42,60,29.5,0.0,59.0
Existing,Bayshore,Redwood City,13,1,42.0,42,42,60,29.5,0.0,59.0
Existing,Bayshore,Redwood City,14,1,42.0,42,42,60,29.5,0.0,59.0
Existing,Bayshore,Redwood City,15,1,45.0,45,45,60,56.166666666666664,0.0,91.0
Existing,Bayshore,Redwood City,16,1,47.0,47,47,60,29.8,0.0,60.0
Existing,Bayshore,Redwood City,17,1,46.0,46,46,60,29.216666666666665,0.0,58.0
Existing,Bayshore,Redwood City,18,1,47.0,47,47,60,28.9,0.0,57.0
Existing,Bayshore,Redwood City,19,1,44.0,44,44,60,29.5,0.0,59.0
Existing,Bayshore,Redwood City,20,1,44.0,44,44,60,29.5,0.0,59.0
Existing,Bayshore,Redwood City,21,1,44.0,44,44,60,29.5,0.0,59.0
Existing,Bayshore,Redwood City,22,1,44.0,44,44,60,41.5,0.0,95.0
Existing,Bayshore,Redwood City,24,1,44.0,44,44,16,7.5,0.0,15.0
Existing,Bayshore,San Antonio,5,2,56.5,55,58,60,92.0,0.0,215.0
Existing,Bayshore,San Antonio,9,1,58.0,58,58,60,28.683333333333334,0.0,58.0
Existing,Bayshore,San Antonio,10,1,59.0,59,59,60,29.5,0.0,59.0
Existing,Bayshore,San Antonio,11,1,59.0,59,59,60,29.5,0.0,59.0
Existing,Bayshore,San Antonio,12,1,59.0,59,59,60,29.5,0.0,59.0
Existing,Bayshore,San Antonio,13,1,59.0,59,59,60,29.5,0.0,59.0
Existing,Bayshore,San Antonio,14,1,59.0,59,59,60,29.5,0.0,59.0
Existing,Bayshore,San Antonio,15,1,63.0,63,63,60,204.5,0.0,269.0
Existing,Bayshore,San Antonio,19,1,60.0,60,60,60,29.5,0.0,59.0
Existing,Bayshore,San Antonio,20,1,60.0,60,60,60,29.5,0.0,59.0
Existing,Bayshore,San Antonio,21,1,60.0,60,60,60,29.5,0.0,59.0
Existing,Bayshore,San Antonio,22,1,60.0,60,60,60,41.5,0.0,95.0
Existing,Bayshore,San Antonio,24,1,60.0,60,60,16,7.5,0.0,15.0
Existing,Bayshore,San Bruno,5,2,10.0,10,10,60,22.833333333333332,0.0,49.0
Existing,Bayshore,San Bruno,6,1,11.0,11,11,60,29.5,0.0,59.0
Existing,Bayshore,San Bruno,7,1,11.0,11,11,60,29.5,0.0,59.0
Existing,Bayshore,San Bruno,8,1,11.0,11,11,60,21.333333333333332,0.0,45.0
Existing,Bayshore,San Bruno,9,1,11.0,11,11,60,28.683333333333334,0.0,58.0
Existing,Bayshore,San Bruno,10,1,11.0,11,11,60,29.5,0.0,59.0
Existing,Bayshore,San Bruno,11,1,11.0,11,11,60,29.5,0.0,59.0
Existing,Bayshore,San Bruno,12,1,11.0,11,11,60,29.5,0.0,59.0
Existing,Bayshore,San Bruno,13,1,11.0,11,11,60,29.5,0.0,59.0
Existing,Bayshore,San Bruno,14,1,11.0,11,11,60,29.5,0.0,59.0
Existing,Bayshore,San Bruno,15,1,11.0,11,11,60,56.166666666666664,0.0,91.0
Existing,Bayshore,San Bruno,16,1,14.0,14,14,60,29.8,0.0,60.0
Existing,Bayshore,San Bruno,17,1,13.0,13,13,60,29.216666666666665,0.0,58.0
Existing,Bayshore,San Bruno,18,1,14.0,14,14,60,28.9,0.0,57.0
Existing,Bayshore,San Bruno,19,1,11.0,11,11,60,29.5,0.0,59.0
Existing,Bayshore,San Bruno,20,1,11.0,11,11,60,29.5,0.0,59.0
Existing,Bayshore,San Bruno,21,1,11.0,11,11,60,29.5,0.0,59.0
Existing,Bayshore,San Bruno,22,1,11.0,11,11,60,41.5,0.0,95.0
Existing,Bayshore,San Bruno,24,1,10.0,10,10,16,7.5,0.0,15.0
Existing,Bayshore,San Carlos,5,2,35.0,34,36,60,22.833333333333332,0.0,49.0
Existing,Bayshore,San Carlos,6,1,38.0,38,38,60,29.5,0.0,59.0
Existing,Bayshore,San Carlos,7,1,38.0,38,38,60,29.5,0.0,59.0
Existing,Bayshore,San Carlos,8,1,38.0,38,38,60,21.333333333333332,0.0,45.0
Existing,Bayshore,San Carlos,9,1,36.0,36,36,60,28.683333333333334,0.0,58.0
Existing,Bayshore,San Carlos,10,1,37.0,37,37,60,29.5,0.0,59.0
Existing,Bayshore,San Carlos,11,1,37.0,37,37,60,29.5,0.0,59.0
Existing,Bayshore,San Carlos,12,1,37.0,37,37,60,29.5,0.0,59.0
Existing,Bayshore,San Carlos,13,1,37.0,37,37,60,29.5,0.0,59.0
Existing,Bayshore,San Carlos,14,1,37.0,37,37,60,29.5,0.0,59.0
Existing,Bayshore,San Carlos,15,1,40.0,40,40,60,56.166666666666664,0.0,91.0
Existing,Bayshore,San Carlos,16,1,41.0,41,41,60,29.8,0.0,60.0
Existing,Bayshore,San Carlos,17,1,40.0,40,40,60,29.216666666666665,0.0,58.0
Existing,Bayshore,San Carlos,18,1,41.0,41,41,60,28.9,0.0,57.0
Existing,Bayshore,San Carlos,19,1,39.0,39,39,60,29.5,0.0,59.0
Existing,Bayshore,San Carlos,20,1,39.0,39,39,60,29.5,0.0,59.0
Existing,Bayshore,San Carlos,21,1,39.0,39,39,60,29.5,0.0,59.0
Existing,Bayshore,San Carlos,22,1,39.0,39,39,60,41.5,0.0,95.0
Existing,Bayshore,San Carlos,24,1,39.0,39,39,16,7.5,0.0,15.0
Existing,Bayshore,San Jose Diridon,5,2,89.0,87,91,60,22.833333333333332,0.0,49.0
Existing,Bayshore,San Jose Diridon,6,1,72.0,72,72,60,29.5,0.0,59.0
Existing,Bayshore,San Jose Diridon,7,1,72.0,72,72,60,29.5,0.0,59.0
Existing,Bayshore,San Jose Diridon,8,1,72.0,72,72,60,21.333333333333332,0.0,45.0
Existing,Bayshore,San Jose Diridon,9,1,85.0,85,85,60,28.683333333333334,0.0,58.0
Existing,Bayshore,San Jose Diridon,10,1,86.0,86,86,60,29.5,0.0,59.0
Existing,Bayshore,San Jose Diridon,11,1,86.0,86,86,60,29.5,0.0,59.0
Existing,Bayshore,San Jose Diridon,12,1,86.0,86,86,60,29.5,0.0,59.0
Existing,Bayshore,San Jose Diridon,13,1,86.0,86,86,60,29.5,0.0,59.0
Existing,Bayshore,San Jose Diridon,14,1,86.0,86,86,60,29.5,0.0,59.0
Existing,Bayshore,San Jose Diridon,15,1,95.0,95,95,60,56.166666666666664,0.0,91.0
Existing,Bayshore,San Jose Diridon,16,1,81.0,81,81,60,29.8,0.0,60.0
Existing,Bayshore,San Jose Diridon,17,1,84.0,84,84,60,29.216666666666665,0.0,58.0
Existing,Bayshore,San Jose Diridon,18,1,83.0,83,83,60,28.9,0.0,57.0
Existing,Bayshore,San Jose Diridon,19,1,87.0,87,87,60,29.5,0.0,59.0
Existing,Bayshore,San Jose Diridon,20,1,87.0,87,87,60,29.5,0.0,59.0
Existing,Bayshore,San Jose Diridon,21,1,87.0,87,87,60,29.5,0.0,59.0
Existing,Bayshore,San Jose Diridon,22,1,87.0,87,87,60,41.5,0.0,95.0
Existing,Bayshore,San Jose Diridon,24,1,87.0,87,87,16,7.5,0.0,15.0
Existing,Bayshore,San Martin,15,1,133.0,133,133,60,107.0,0.0,152.0
Existing,Bayshore,San Martin,17,1,121.0,121,121,43,21.0,0.0,42.0
Existing,Bayshore,San Mateo,5,2,22.0,21,23,60,22.833333333333332,0.0,49.0
Existing,Bayshore,San Mateo,6,1,24.0,24,24,60,29.5,0.0,59.0
Existing,Bayshore,San Mateo,7,1,24.0,24,24,60,29.5,0.0,59.0
Existing,Bayshore,San Mateo,8,1,24.0,24,24,60,21.333333333333332,0.0,45.0
Existing,Bayshore,San Mateo,9,1,22.0,22,22,60,28.683333333333334,0.0,58.0
Existing,Bayshore,San Mateo,10,1,23.0,23,23,60,29.5,0.0,59.0
Existing,Bayshore,San Mateo,11,1,23.0,23,23,60,29.5,0.0,59.0
Existing,Bayshore,San Mateo,12,1,23.0,23,23,60,29.5,0.0,59.0
Existing,Bayshore,San Mateo,13,1,23.0,23,23,60,29.5,0.0,59.0
Existing,Bayshore,San Mateo,14,1,23.0,23,23,60,29.5,0.0,59.0
Existing,Bayshore,San Mateo,15,1,26.0,26,26,60,56.166666666666664,0.0,91.0
Existing,Bayshore,San Mateo,16,1,27.0,27,27,60,29.8,0.0,60.0
Existing,Bayshore,San Mateo,17,1,27.0,27,27,60,29.216666666666665,0.0,58.0
Existing,Bayshore,San Mateo,18,1,27.0,27,27,60,28.9,0.0,57.0
Existing,Bayshore,San Mateo,19,1,25.0,25,25,60,29.5,0.0,59.0
Existing,Bayshore,San Mateo,20,1,25.0,25,25,60,29.5,0.0,59.0
Existing,Bayshore,San Mateo,21,1,25.0,25,25,60,29.5,0.0,59.0
Existing,Bayshore,San Mateo,22,1,25.0,25,25,60,41.5,0.0,95.0
Existing,Bayshore,San Mateo,24,1,25.0,25,25,16,7.5,0.0,15.0
Existing,Bayshore,Santa Clara,5,2,77.5,77,78,60,22.833333333333332,0.0,49.0
Existing,Bayshore,Santa Clara,6,1,63.0,63,63,60,29.5,0.0,59.0
Existing,Bayshore,Santa Clara,7,1,63.0,63,63,60,29.5,0.0,59.0
Existing,Bayshore,Santa Clara,8,1,63.0,63,63,60,21.333333333333332,0.0,45.0
Existing,Bayshore,Santa Clara,9,1,77.0,77,77,60,28.683333333333334,0.0,58.0
Existing,Bayshore,Santa Clara,10,1,79.0,79,79,60,29.5,0.0,59.0
Existing,Bayshore,Santa Clara,11,1,79.0,79,79,60,29.5,0.0,59.0
Existing,Bayshore,Santa Clara,12,1,79.0,79,79,60,29.5,0.0,59.0
Existing,Bayshore,Santa Clara,13,1,79.0,79,79,60,29.5,0.0,59.0
Existing,Bayshore,Santa Clara,14,1,79.0,79,79,60,29.5,0.0,59.0
Existing,Bayshore,Santa Clara,15,1,83.0,83,83,60,56.166666666666664,0.0,91.0
Existing,Bayshore,Santa Clara,16,1,73.0,73,73,60,29.8,0.0,60.0
Existing,Bayshore,Santa Clara,17,1,75.0,75,75,60,29.216666666666665,0.0,58.0
Existing,Bayshore,Santa Clara,18,1,74.0,74,74,60,28.9,0.0,57.0
Existing,Bayshore,Santa Clara,19,1,79.0,79,79,60,29.5,0.0,59.0
Existing,Bayshore,Santa Clara,20,1,79.0,79,79,60,29.5,0.0,59.0
Existing,Bayshore,Santa Clara,21,1,79.0,79,79,60,29.5,0.0,59.0
Existing,Bayshore,Santa Clara,22,1,79.0,79,79,60,41.5,0.0,95.0
Existing,Bayshore,Santa Clara,24,1,79.0,79,79,16,7.5,0.0,15.0
Existing,Bayshore,South San Francisco,5,2,6.0,6,6,60,22.833333333333332,0.0,49.0
Existing,Bayshore,South San Francisco,6,1,7.0,7,7,60,29.5,0.0,59.0
Existing,Bayshore,South San Francisco,7,1,7.0,7,7,60,29.5,0.0,59.0
Existing,Bayshore,South San Francisco,8,1,7.0,7,7,60,21.333333333333332,0.0,45.0
Existing,Bayshore,South San Francisco,9,1,7.0,7,7,60,28.683333333333334,0.0,58.0
Existing,Bayshore,South San Francisco,10,1,7.0,7,7,60,29.5,0.0,59.0
Existing,Bayshore,South San Francisco,11,1,7.0,7,7,60,29.5,0.0,59.0
Existing,Bayshore,South San Francisco,12,1,7.0,7,7,60,29.5,0.0,59.0
Existing,Bayshore,South San Francisco,13,1,7.0,7,7,60,29.5,0.0,59.0
Existing,Bayshore,South San Francisco,14,1,7.0,7,7,60,29.5,0.0,59.0
Existing,Bayshore,South San Francisco,15,1,7.0,7,7,60,56.166666666666664,0.0,91.0
Existing,Bayshore,South San Francisco,16,1,11.0,11,11,60,29.8,0.0,60.0
Existing,Bayshore,South San Francisco,17,1,9.0,9,9,60,29.216666666666665,0.0,58.0
