Origin_ID,Origin_Name,Dest_ID,Dest_Name,Ridership_2017_observed,Ridership_2022_diesel,Ridership_2022_PCEP,Ridership_2029_PCEP_noTransbay,Ridership_2029_PCEP,Ridership_2029_HSR1,Ridership_2033_HSR1,Ridership_2033_HSR2,Ridership_2040_HSR2,Ridership_2040_moderate,Ridership_2040_high
7,Bayshore,8,South San Francisco,0,6,7,35,37,0,0,0,0,69,68
8,South San Francisco,8,South San Francisco,0,0,0,0,0,0,0,0,0,0,0
9,San Bruno,8,South San Francisco,0,0,0,0,0,0,0,0,0,0,0
10,Millbrae,8,South San Francisco,10,0,33,0,0,0,0,0,0,144,203
11,Broadway,8,South San Francisco,0,0,0,0,0,0,0,0,0,0,0
12,Burlingame,8,South San Francisco,1,3,0,0,0,8,9,9,14,0,0
13,San Mateo,8,South San Francisco,7,17,48,60,62,37,44,44,58,0,10
14,Hayward Park,8,South San Francisco,0,1,0,0,0,0,0,0,0,0,0
15,Hillsdale,8,South San Francisco,27,36,56,71,71,40,44,44,59,118,106
16,Belmont,8,South San Francisco,5,6,0,0,0,0,0,0,0,0,0
17,San Carlos,8,South San Francisco,0,6,0,0,0,0,0,0,0,0,0
18,Redwood City,8,South San Francisco,71,39,69,95,97,62,71,71,90,130,131
20,Atherton,8,South San Francisco,0,0,0,0,0,23,26,26,29,0,0
21,Menlo Park,8,South San Francisco,15,19,41,45,49,0,0,0,0,20,17
22,Palo Alto,8,South San Francisco,15,5,30,35,33,20,22,22,25,44,44
24,California Ave,8,South San Francisco,14,10,9,11,16,0,0,0,0,32,32
25,San Antonio,8,South San Francisco,0,6,4,7,7,0,0,0,0,40,39
26,Mountain View,8,South San Francisco,12,21,38,43,42,26,28,28,33,53,53
27,Sunnyvale,8,South San Francisco,25,32,57,60,55,0,0,0,0,68,67
28,Lawrence,8,South San Francisco,0,9,2,6,6,21,23,23,28,42,43
30,Santa Clara,8,South San Francisco,0,12,14,16,18,0,0,0,0,37,37
31,College Park,8,South San Francisco,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,8,South San Francisco,13,24,44,51,49,30,32,32,38,64,63
33,Tamien,8,South San Francisco,1,12,15,18,15,10,11,11,15,29,31
34,Capitol,8,South San Francisco,0,1,0,0,0,0,0,0,0,11,13
35,Blossom Hill,8,South San Francisco,0,2,0,0,0,0,0,0,0,14,17
36,Morgan Hill,8,South San Francisco,0,3,0,0,0,0,0,0,0,0,0
37,San Martin,8,South San Francisco,0,1,0,0,0,0,0,0,0,0,0
38,Gilroy,8,South San Francisco,0,3,0,0,0,0,0,0,0,4,5
1,Transbay,9,San Bruno,0,0,0,0,49,47,53,50,60,56,56
2,4th and King,9,San Bruno,28,64,67,77,77,68,78,78,92,87,84
4,22nd St,9,San Bruno,0,18,22,26,29,26,32,32,41,31,34
7,Bayshore,9,San Bruno,3,6,0,0,0,0,0,0,0,13,9
8,South San Francisco,9,San Bruno,0,0,0,0,0,0,0,0,0,0,0
9,San Bruno,9,San Bruno,0,0,0,0,0,0,0,0,0,0,0
10,Millbrae,9,San Bruno,0,0,0,0,0,0,0,0,0,0,0
11,Broadway,9,San Bruno,0,0,0,0,0,0,0,0,0,0,0
12,Burlingame,9,San Bruno,8,0,0,0,0,0,0,0,0,0,0
13,San Mateo,9,San Bruno,11,11,0,0,0,6,8,8,12,0,0
14,Hayward Park,9,San Bruno,0,0,0,0,0,0,0,0,0,0,0
15,Hillsdale,9,San Bruno,19,21,12,16,16,18,21,21,26,9,7
16,Belmont,9,San Bruno,0,8,15,18,19,20,22,22,26,7,9
17,San Carlos,9,San Bruno,0,22,19,20,22,0,0,0,0,4,8
18,Redwood City,9,San Bruno,48,18,35,36,37,0,0,0,0,24,26
20,Atherton,9,San Bruno,0,0,0,0,0,0,0,0,0,9,10
21,Menlo Park,9,San Bruno,3,14,17,20,21,14,16,16,19,0,0
22,Palo Alto,9,San Bruno,9,11,14,16,17,16,17,17,20,34,34
24,California Ave,9,San Bruno,0,9,8,11,13,13,14,14,17,9,9
25,San Antonio,9,San Bruno,1,2,14,16,19,0,0,0,0,0,0
26,Mountain View,9,San Bruno,10,20,21,24,24,21,24,24,27,42,42
27,Sunnyvale,9,San Bruno,26,30,32,35,32,30,32,32,37,52,51
28,Lawrence,9,San Bruno,1,4,0,0,0,0,0,0,0,0,0
30,Santa Clara,9,San Bruno,2,10,12,15,16,14,15,15,18,9,9
31,College Park,9,San Bruno,0,0,1,0,1,0,0,0,0,0,0
32,San Jose Diridon,9,San Bruno,13,23,23,25,25,24,26,26,29,45,45
33,Tamien,9,San Bruno,1,6,8,9,8,7,9,9,12,24,25
34,Capitol,9,San Bruno,0,1,0,0,0,0,0,0,0,9,12
35,Blossom Hill,9,San Bruno,0,1,0,0,0,0,0,0,0,12,15
36,Morgan Hill,9,San Bruno,0,2,0,0,0,0,0,0,0,0,0
37,San Martin,9,San Bruno,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,9,San Bruno,0,2,0,0,0,0,0,0,0,4,4
1,Transbay,10,Millbrae,0,0,0,0,179,218,236,236,270,302,305
2,4th and King,10,Millbrae,74,219,262,298,306,209,220,220,239,397,374
4,22nd St,10,Millbrae,10,79,110,123,136,190,218,218,269,178,185
7,Bayshore,10,Millbrae,0,31,41,58,59,51,66,95,137,66,84
8,South San Francisco,10,Millbrae,5,0,0,0,0,0,0,0,0,54,44
9,San Bruno,10,Millbrae,0,0,0,0,0,0,0,0,0,0,0
10,Millbrae,10,Millbrae,0,0,0,0,0,0,0,0,0,0,0
11,Broadway,10,Millbrae,0,0,0,0,0,0,0,0,0,0,0
12,Burlingame,10,Millbrae,8,18,0,4,4,0,4,9,24,14,0
13,San Mateo,10,Millbrae,74,108,137,204,200,74,80,112,132,0,228
14,Hayward Park,10,Millbrae,3,7,11,20,21,0,0,0,0,0,0
15,Hillsdale,10,Millbrae,34,174,175,209,207,473,477,566,646,507,415
16,Belmont,10,Millbrae,23,27,17,35,34,0,0,0,1,0,0
17,San Carlos,10,Millbrae,8,27,12,23,22,29,32,32,37,0,0
18,Redwood City,10,Millbrae,244,179,190,283,279,248,286,286,342,353,331
20,Atherton,10,Millbrae,0,0,0,0,0,67,71,71,79,16,16
21,Menlo Park,10,Millbrae,45,47,66,83,87,0,0,0,2,54,47
22,Palo Alto,10,Millbrae,77,68,81,93,86,103,104,104,105,91,93
24,California Ave,10,Millbrae,34,27,23,28,35,36,38,38,42,56,56
25,San Antonio,10,Millbrae,43,21,15,23,22,7,10,10,15,69,68
26,Mountain View,10,Millbrae,144,73,88,98,91,103,108,108,116,101,100
27,Sunnyvale,10,Millbrae,123,104,129,131,120,93,100,100,115,138,135
28,Lawrence,10,Millbrae,26,23,12,20,22,62,67,67,77,74,75
30,Santa Clara,10,Millbrae,42,32,32,36,38,37,39,39,44,58,61
31,College Park,10,Millbrae,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,10,Millbrae,135,142,178,131,126,109,117,111,78,65,86
33,Tamien,10,Millbrae,34,43,48,45,35,42,47,47,58,56,60
34,Capitol,10,Millbrae,0,2,0,0,0,0,0,0,1,19,23
35,Blossom Hill,10,Millbrae,0,4,6,13,8,7,7,7,10,26,31
36,Morgan Hill,10,Millbrae,0,8,9,11,6,6,7,7,10,3,4
37,San Martin,10,Millbrae,10,3,4,5,3,0,0,0,0,0,0
38,Gilroy,10,Millbrae,0,6,12,11,6,3,4,4,0,0,0
1,Transbay,11,Broadway,0,0,0,0,28,52,59,59,70,44,43
2,4th and King,11,Broadway,0,0,40,53,54,92,103,103,121,70,68
4,22nd St,11,Broadway,0,0,9,15,16,0,0,0,0,24,28
7,Bayshore,11,Broadway,0,0,0,0,0,7,10,10,16,3,6
8,South San Francisco,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
9,San Bruno,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
10,Millbrae,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
11,Broadway,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
12,Burlingame,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
13,San Mateo,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
14,Hayward Park,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
15,Hillsdale,11,Broadway,0,0,3,6,6,3,6,6,11,0,0
16,Belmont,11,Broadway,0,0,0,0,0,0,0,0,0,0,1
17,San Carlos,11,Broadway,0,0,0,0,0,18,19,19,21,0,0
18,Redwood City,11,Broadway,0,0,29,37,36,52,57,57,68,38,41
20,Atherton,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
21,Menlo Park,11,Broadway,0,0,3,4,4,0,0,0,0,0,0
22,Palo Alto,11,Broadway,0,0,7,8,8,15,16,16,18,19,19
24,California Ave,11,Broadway,0,0,0,0,0,0,0,0,0,5,6
25,San Antonio,11,Broadway,0,0,0,0,0,17,18,18,20,0,0
26,Mountain View,11,Broadway,0,0,13,16,16,23,25,25,27,27,27
27,Sunnyvale,11,Broadway,0,0,24,24,22,34,36,36,39,37,37
28,Lawrence,11,Broadway,0,0,8,11,12,19,21,21,24,0,0
30,Santa Clara,11,Broadway,0,0,0,0,0,0,0,0,0,7,7
31,College Park,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,11,Broadway,0,0,17,20,18,29,31,31,34,33,32
33,Tamien,11,Broadway,0,0,6,7,6,9,10,10,13,16,18
34,Capitol,11,Broadway,0,0,0,0,0,4,5,5,6,6,7
35,Blossom Hill,11,Broadway,0,0,0,0,0,0,0,0,0,8,9
36,Morgan Hill,11,Broadway,0,0,0,0,0,2,2,2,2,3,4
37,San Martin,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,11,Broadway,0,0,0,0,0,5,5,5,6,4,5
1,Transbay,12,Burlingame,0,0,0,0,55,57,68,68,88,79,79
2,4th and King,12,Burlingame,41,71,58,80,81,78,91,91,112,101,97
4,22nd St,12,Burlingame,1,20,20,31,34,38,46,46,62,40,44
7,Bayshore,12,Burlingame,15,8,0,0,0,0,0,0,0,18,17
8,South San Francisco,12,Burlingame,1,0,0,0,0,0,0,0,0,0,0
9,San Bruno,12,Burlingame,0,0,0,0,0,0,0,0,0,0,0
10,Millbrae,12,Burlingame,26,0,0,0,0,0,0,0,0,0,0
11,Broadway,12,Burlingame,0,0,0,0,0,0,0,0,0,0,0
12,Burlingame,12,Burlingame,0,0,0,0,0,0,0,0,0,0,0
13,San Mateo,12,Burlingame,19,0,0,0,0,0,0,0,0,0,0
14,Hayward Park,12,Burlingame,0,0,0,0,0,0,0,0,0,0,5
15,Hillsdale,12,Burlingame,18,25,7,20,22,25,30,30,40,16,22
16,Belmont,12,Burlingame,10,9,0,0,0,0,0,0,0,17,22
17,San Carlos,12,Burlingame,2,31,0,0,0,0,0,0,0,0,20
18,Redwood City,12,Burlingame,11,30,33,53,57,56,66,66,87,67,70
20,Atherton,12,Burlingame,0,0,0,0,0,21,24,24,29,15,18
21,Menlo Park,12,Burlingame,6,15,15,20,22,0,0,0,0,0,0
22,Palo Alto,12,Burlingame,9,14,13,18,18,19,21,21,25,25,25
24,California Ave,12,Burlingame,0,11,0,0,0,0,0,0,0,12,14
25,San Antonio,12,Burlingame,0,4,0,0,0,0,0,0,0,4,5
26,Mountain View,12,Burlingame,28,23,19,24,25,26,28,28,34,33,34
27,Sunnyvale,12,Burlingame,5,33,29,35,35,0,0,0,0,45,45
28,Lawrence,12,Burlingame,0,6,12,18,19,20,23,23,29,6,7
30,Santa Clara,12,Burlingame,0,11,0,0,0,0,0,0,0,13,13
31,College Park,12,Burlingame,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,12,Burlingame,10,26,21,28,28,29,32,32,39,38,38
33,Tamien,12,Burlingame,0,7,7,11,9,9,11,11,14,19,20
34,Capitol,12,Burlingame,0,1,0,0,0,0,0,0,0,7,9
35,Blossom Hill,12,Burlingame,0,1,0,0,0,0,0,0,0,9,11
36,Morgan Hill,12,Burlingame,0,2,0,0,0,0,0,0,0,4,5
37,San Martin,12,Burlingame,0,1,0,0,0,0,0,0,0,0,0
38,Gilroy,12,Burlingame,0,2,0,0,0,0,0,0,0,4,5
1,Transbay,13,San Mateo,0,0,0,0,110,132,143,143,175,99,59
2,4th and King,13,San Mateo,131,130,147,166,161,159,166,166,180,123,193
4,22nd St,13,San Mateo,18,47,65,72,77,84,92,92,105,51,95
7,Bayshore,13,San Mateo,5,17,19,27,29,0,0,0,0,23,29
8,South San Francisco,13,San Mateo,0,0,0,0,0,7,8,8,10,0,0
9,San Bruno,13,San Mateo,12,2,0,0,0,0,0,0,0,0,0
10,Millbrae,13,San Mateo,33,48,67,80,76,50,54,86,103,0,62
11,Broadway,13,San Mateo,0,0,0,0,0,0,0,0,0,0,0
12,Burlingame,13,San Mateo,2,0,0,0,0,0,0,0,0,0,0
13,San Mateo,13,San Mateo,0,0,0,0,0,0,0,0,0,0,0
14,Hayward Park,13,San Mateo,0,0,0,0,0,0,0,0,0,0,0
15,Hillsdale,13,San Mateo,16,21,42,60,62,40,43,43,52,17,101
16,Belmont,13,San Mateo,0,12,0,0,0,0,0,0,0,0,0
17,San Carlos,13,San Mateo,27,34,0,0,0,0,0,0,0,14,83
18,Redwood City,13,San Mateo,110,79,115,137,138,77,86,86,100,87,165
20,Atherton,13,San Mateo,0,0,0,0,0,25,27,27,30,0,20
21,Menlo Park,13,San Mateo,0,19,40,40,45,0,0,0,0,0,0
22,Palo Alto,13,San Mateo,27,32,50,52,50,45,46,46,48,31,80
24,California Ave,13,San Mateo,13,18,15,17,22,22,23,23,25,16,16
25,San Antonio,13,San Mateo,14,9,10,13,14,0,0,0,0,6,0
26,Mountain View,13,San Mateo,13,29,44,47,46,56,59,59,62,42,93
27,Sunnyvale,13,San Mateo,33,65,92,91,84,27,30,30,34,56,111
28,Lawrence,13,San Mateo,7,6,0,3,4,29,32,32,36,8,20
30,Santa Clara,13,San Mateo,10,18,22,24,26,24,26,26,28,16,16
31,College Park,13,San Mateo,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,13,San Mateo,90,49,71,75,71,66,67,67,72,47,106
33,Tamien,13,San Mateo,0,21,25,28,23,20,22,22,26,23,56
34,Capitol,13,San Mateo,0,1,0,0,0,0,0,0,0,8,3
35,Blossom Hill,13,San Mateo,0,2,3,6,4,0,0,0,0,11,20
36,Morgan Hill,13,San Mateo,0,4,4,6,3,0,0,0,0,5,1
37,San Martin,13,San Mateo,0,1,0,0,0,0,0,0,0,0,0
38,Gilroy,13,San Mateo,0,4,6,7,4,0,0,0,0,5,6
1,Transbay,14,Hayward Park,0,0,0,0,51,54,59,59,68,57,0
2,4th and King,14,Hayward Park,24,49,57,75,73,80,88,88,97,72,133
4,22nd St,14,Hayward Park,12,17,22,33,36,0,0,0,0,27,65
7,Bayshore,14,Hayward Park,5,8,11,20,21,19,23,23,28,18,20
8,South San Francisco,14,Hayward Park,0,0,0,3,2,0,0,0,0,0,0
9,San Bruno,14,Hayward Park,9,1,0,0,0,0,0,0,0,0,0
10,Millbrae,14,Hayward Park,23,9,5,23,22,21,23,31,36,0,0
11,Broadway,14,Hayward Park,0,0,0,0,0,0,0,0,0,0,0
12,Burlingame,14,Hayward Park,0,0,0,0,0,0,0,0,0,0,0
13,San Mateo,14,Hayward Park,1,0,0,0,0,0,0,0,0,0,68
14,Hayward Park,14,Hayward Park,0,0,0,0,0,0,0,0,0,0,0
15,Hillsdale,14,Hayward Park,0,0,0,0,0,0,0,0,0,0,33
16,Belmont,14,Hayward Park,0,0,0,0,0,0,0,0,0,0,0
17,San Carlos,14,Hayward Park,9,1,0,0,0,6,7,7,8,0,53
18,Redwood City,14,Hayward Park,0,20,12,31,32,49,54,54,62,28,109
20,Atherton,14,Hayward Park,0,0,0,0,0,0,0,0,0,1,3
21,Menlo Park,14,Hayward Park,9,7,5,8,9,0,0,0,0,0,0
22,Palo Alto,14,Hayward Park,1,2,10,12,11,14,15,15,17,32,63
24,California Ave,14,Hayward Park,0,6,0,0,0,0,0,0,0,7,8
25,San Antonio,14,Hayward Park,0,4,0,0,0,17,19,19,21,0,0
26,Mountain View,14,Hayward Park,5,15,18,23,22,23,25,25,27,42,76
27,Sunnyvale,14,Hayward Park,24,23,28,33,31,34,36,36,38,53,91
28,Lawrence,14,Hayward Park,0,5,11,16,17,19,22,22,25,0,8
30,Santa Clara,14,Hayward Park,0,7,0,0,0,0,0,0,0,8,9
31,College Park,14,Hayward Park,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,14,Hayward Park,8,16,21,25,24,27,29,29,31,47,87
33,Tamien,14,Hayward Park,18,9,8,11,8,8,9,9,12,24,47
34,Capitol,14,Hayward Park,0,1,0,0,0,4,5,5,6,10,0
35,Blossom Hill,14,Hayward Park,0,1,0,0,0,1,1,1,2,13,17
36,Morgan Hill,14,Hayward Park,0,2,0,0,0,2,3,3,3,0,0
37,San Martin,14,Hayward Park,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,14,Hayward Park,0,2,0,0,0,4,4,4,6,4,5
1,Transbay,15,Hillsdale,0,0,0,0,159,223,243,243,286,302,191
2,4th and King,15,Hillsdale,273,176,211,252,243,210,221,221,238,299,376
