Origin_ID,Origin_Name,Dest_ID,Dest_Name,Ridership_2017_observed,Ridership_2022_diesel,Ridership_2022_PCEP,Ridership_2029_PCEP_noTransbay,Ridership_2029_PCEP,Ridership_2029_HSR1,Ridership_2033_HSR1,Ridership_2033_HSR2,Ridership_2040_HSR2,Ridership_2040_moderate,Ridership_2040_high
14,Hayward Park,22,Palo Alto,0,1,4,5,5,6,6,6,7,10,10
15,Hillsdale,22,Palo Alto,6,4,9,7,7,16,16,16,19,36,36
16,Belmont,22,Palo Alto,0,1,6,5,5,5,5,5,5,6,9
17,San Carlos,22,Palo Alto,0,1,5,4,4,3,3,3,4,6,8
18,Redwood City,22,Palo Alto,12,20,20,25,25,31,35,35,43,75,76
20,Atherton,22,Palo Alto,0,0,1,2,1,1,1,1,2,0,0
21,Menlo Park,22,Palo Alto,0,0,0,4,4,3,4,4,5,2,5
22,Palo Alto,22,Palo Alto,0,0,0,0,0,0,0,0,0,0,0
24,California Ave,22,Palo Alto,0,0,0,0,0,0,0,0,0,0,0
25,San Antonio,22,Palo Alto,6,0,9,6,6,5,5,5,5,0,0
26,Mountain View,22,Palo Alto,2,10,14,14,14,36,38,38,42,59,58
27,Sunnyvale,22,Palo Alto,0,3,11,10,11,18,20,20,23,52,51
28,Lawrence,22,Palo Alto,0,3,6,7,7,16,17,17,19,3,3
30,Santa Clara,22,Palo Alto,0,0,10,9,10,7,7,7,8,0,0
31,College Park,22,Palo Alto,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,22,Palo Alto,14,12,23,23,22,56,61,80,117,149,145
33,Tamien,22,Palo Alto,0,0,4,4,4,10,11,11,15,29,31
34,Capitol,22,Palo Alto,0,0,0,0,0,0,0,0,0,12,16
35,Blossom Hill,22,Palo Alto,0,0,0,0,0,0,0,0,0,17,20
36,Morgan Hill,22,Palo Alto,0,0,0,0,0,0,0,0,0,5,6
37,San Martin,22,Palo Alto,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,22,Palo Alto,0,0,0,0,0,0,0,0,0,4,5
1,Transbay,24,California Ave,0,0,0,0,84,59,60,60,62,69,65
2,4th and King,24,California Ave,72,77,94,114,65,51,52,52,55,74,72
4,22nd St,24,California Ave,0,0,21,22,19,21,21,21,21,32,35
7,Bayshore,24,California Ave,0,0,19,25,25,0,0,0,0,2,2
8,South San Francisco,24,California Ave,7,0,2,2,2,0,0,0,0,7,7
9,San Bruno,24,California Ave,0,0,4,4,3,4,4,4,4,0,0
10,Millbrae,24,California Ave,0,7,7,8,7,5,5,5,5,9,10
11,Broadway,24,California Ave,0,0,4,4,3,0,0,0,0,0,0
12,Burlingame,24,California Ave,0,0,4,4,3,0,0,0,0,0,0
13,San Mateo,24,California Ave,0,0,5,5,5,5,5,5,5,0,0
14,Hayward Park,24,California Ave,0,0,4,4,3,0,0,0,0,0,0
15,Hillsdale,24,California Ave,0,2,4,4,3,5,5,5,5,9,9
16,Belmont,24,California Ave,0,0,4,4,3,4,4,4,4,0,0
17,San Carlos,24,California Ave,0,0,4,4,3,0,0,0,0,0,0
18,Redwood City,24,California Ave,0,7,8,9,9,0,0,0,0,1,1
20,Atherton,24,California Ave,0,0,2,2,2,0,0,0,0,0,0
21,Menlo Park,24,California Ave,0,0,2,1,1,1,2,2,2,0,0
22,Palo Alto,24,California Ave,0,0,0,0,0,0,0,0,0,0,0
24,California Ave,24,California Ave,0,0,0,0,0,0,0,0,0,0,0
25,San Antonio,24,California Ave,0,0,2,1,1,0,0,0,0,0,0
26,Mountain View,24,California Ave,1,2,7,8,8,6,6,6,7,0,0
27,Sunnyvale,24,California Ave,0,0,6,7,7,8,7,7,9,0,0
28,Lawrence,24,California Ave,0,2,5,6,6,0,0,0,0,0,0
30,Santa Clara,24,California Ave,0,0,10,9,9,9,9,9,9,0,0
31,College Park,24,California Ave,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,24,California Ave,10,3,11,12,10,11,11,15,19,0,0
33,Tamien,24,California Ave,0,0,3,4,3,3,4,4,4,0,0
34,Capitol,24,California Ave,0,0,0,0,0,0,0,0,0,7,9
35,Blossom Hill,24,California Ave,0,0,0,0,0,0,0,0,0,9,11
36,Morgan Hill,24,California Ave,0,0,0,0,0,0,0,0,0,6,7
37,San Martin,24,California Ave,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,24,California Ave,0,0,0,0,0,0,0,0,0,5,6
1,Transbay,25,San Antonio,0,0,0,0,72,69,74,74,81,93,91
2,4th and King,25,San Antonio,78,67,104,110,66,54,57,57,63,79,78
4,22nd St,25,San Antonio,0,0,18,19,17,0,0,0,0,29,32
7,Bayshore,25,San Antonio,0,0,16,19,20,17,19,19,21,1,1
8,South San Francisco,25,San Antonio,0,0,2,2,2,0,0,0,0,6,6
9,San Bruno,25,San Antonio,0,0,3,3,3,0,0,0,0,0,0
10,Millbrae,25,San Antonio,0,4,6,6,5,4,4,4,4,9,9
11,Broadway,25,San Antonio,0,0,3,3,3,3,3,3,4,0,0
12,Burlingame,25,San Antonio,0,0,4,4,4,0,0,0,0,0,0
13,San Mateo,25,San Antonio,0,0,4,4,4,0,0,0,0,0,0
14,Hayward Park,25,San Antonio,1,0,3,3,3,3,3,3,3,0,0
15,Hillsdale,25,San Antonio,0,1,3,3,3,4,4,4,5,8,8
16,Belmont,25,San Antonio,0,0,3,3,3,0,0,0,0,0,0
17,San Carlos,25,San Antonio,0,0,3,3,3,3,4,4,4,0,0
18,Redwood City,25,San Antonio,0,5,9,9,9,9,9,9,10,3,3
20,Atherton,25,San Antonio,0,0,3,3,3,0,0,0,0,0,0
21,Menlo Park,25,San Antonio,0,1,2,3,3,0,0,0,0,0,0
22,Palo Alto,25,San Antonio,1,7,12,8,8,8,8,8,9,0,0
24,California Ave,25,San Antonio,0,0,0,0,0,0,0,0,0,0,0
25,San Antonio,25,San Antonio,0,0,0,0,0,0,0,0,0,0,0
26,Mountain View,25,San Antonio,1,0,1,0,0,2,2,2,2,0,0
27,Sunnyvale,25,San Antonio,0,0,5,4,5,5,6,6,7,0,0
28,Lawrence,25,San Antonio,3,0,3,3,3,4,4,4,5,0,0
30,Santa Clara,25,San Antonio,0,0,8,8,8,0,0,0,0,0,0
31,College Park,25,San Antonio,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,25,San Antonio,9,0,9,8,8,8,9,12,15,7,0
33,Tamien,25,San Antonio,0,0,3,3,3,3,3,3,3,0,0
34,Capitol,25,San Antonio,0,0,0,0,0,0,0,0,0,6,7
35,Blossom Hill,25,San Antonio,0,0,0,0,0,0,0,0,0,8,9
36,Morgan Hill,25,San Antonio,0,0,0,0,0,0,0,0,0,5,6
37,San Martin,25,San Antonio,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,25,San Antonio,0,0,0,0,0,0,0,0,0,4,5
1,Transbay,26,Mountain View,0,0,0,0,120,175,184,184,198,330,323
2,4th and King,26,Mountain View,152,147,181,180,100,159,166,166,177,234,229
4,22nd St,26,Mountain View,0,2,24,26,22,40,41,41,43,74,81
7,Bayshore,26,Mountain View,0,4,21,28,27,21,23,23,25,47,47
8,South San Francisco,26,Mountain View,0,1,2,3,3,1,2,2,2,16,16
9,San Bruno,26,Mountain View,0,1,4,3,3,3,3,3,3,6,6
10,Millbrae,26,Mountain View,26,10,8,9,8,22,22,22,23,24,24
11,Broadway,26,Mountain View,0,0,5,5,5,4,4,4,4,4,4
12,Burlingame,26,Mountain View,0,1,5,5,5,3,3,3,3,3,3
13,San Mateo,26,Mountain View,0,3,5,6,6,10,11,11,11,5,9
14,Hayward Park,26,Mountain View,0,1,4,5,5,4,4,4,4,8,8
15,Hillsdale,26,Mountain View,11,5,5,6,6,15,15,15,16,23,22
16,Belmont,26,Mountain View,0,3,5,5,5,4,4,4,4,4,8
17,San Carlos,26,Mountain View,0,3,5,5,5,4,4,4,4,4,8
18,Redwood City,26,Mountain View,0,17,14,15,15,17,18,18,18,39,39
20,Atherton,26,Mountain View,0,0,4,5,5,3,3,3,3,0,0
21,Menlo Park,26,Mountain View,0,1,5,5,5,2,3,3,3,1,1
22,Palo Alto,26,Mountain View,23,14,21,21,19,49,51,51,55,67,66
24,California Ave,26,Mountain View,2,3,8,9,9,7,6,6,9,0,0
25,San Antonio,26,Mountain View,0,0,1,0,0,0,0,0,0,0,0
26,Mountain View,26,Mountain View,0,0,0,0,0,0,0,0,0,0,0
27,Sunnyvale,26,Mountain View,0,0,4,5,5,15,16,16,18,48,47
28,Lawrence,26,Mountain View,0,3,1,5,5,14,14,14,17,0,0
30,Santa Clara,26,Mountain View,3,0,7,9,9,7,6,6,8,0,0
31,College Park,26,Mountain View,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,26,Mountain View,13,10,12,10,10,42,44,59,78,97,94
33,Tamien,26,Mountain View,0,0,3,4,3,11,11,11,13,24,25
34,Capitol,26,Mountain View,0,0,0,0,0,0,0,0,0,14,17
35,Blossom Hill,26,Mountain View,0,0,0,0,0,0,0,0,0,18,22
36,Morgan Hill,26,Mountain View,0,0,0,0,0,0,0,0,0,5,6
37,San Martin,26,Mountain View,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,26,Mountain View,0,0,0,0,0,0,0,0,0,5,6
1,Transbay,27,Sunnyvale,0,0,0,0,119,159,169,169,185,346,337
2,4th and King,27,Sunnyvale,219,203,236,171,107,131,139,139,150,231,226
4,22nd St,27,Sunnyvale,1,4,32,29,26,22,23,23,25,76,83
7,Bayshore,27,Sunnyvale,0,4,25,30,29,21,22,22,27,46,46
8,South San Francisco,27,Sunnyvale,0,1,3,4,4,0,0,0,0,16,15
9,San Bruno,27,Sunnyvale,0,1,4,4,4,4,4,4,4,7,7
10,Millbrae,27,Sunnyvale,63,15,9,9,8,16,16,16,17,24,24
11,Broadway,27,Sunnyvale,0,0,5,5,5,5,5,5,5,4,4
12,Burlingame,27,Sunnyvale,0,1,5,5,5,0,0,0,0,3,3
13,San Mateo,27,Sunnyvale,0,6,5,5,5,5,5,5,5,4,10
14,Hayward Park,27,Sunnyvale,1,1,4,5,5,5,5,5,5,9,9
15,Hillsdale,27,Sunnyvale,0,6,5,5,5,11,11,11,12,22,22
16,Belmont,27,Sunnyvale,0,1,5,5,5,5,5,5,5,4,9
17,San Carlos,27,Sunnyvale,0,1,5,5,5,5,5,5,5,4,9
18,Redwood City,27,Sunnyvale,0,21,13,15,14,11,12,12,14,36,36
20,Atherton,27,Sunnyvale,0,0,4,4,4,0,0,0,0,0,0
21,Menlo Park,27,Sunnyvale,0,1,4,5,5,2,4,4,4,0,1
22,Palo Alto,27,Sunnyvale,21,24,23,24,23,35,36,36,40,69,67
24,California Ave,27,Sunnyvale,0,4,10,12,12,11,12,12,13,0,0
25,San Antonio,27,Sunnyvale,0,0,7,7,7,6,6,6,8,0,0
26,Mountain View,27,Sunnyvale,3,9,8,11,10,22,23,23,25,55,54
27,Sunnyvale,27,Sunnyvale,0,0,0,0,0,0,0,0,0,0,0
28,Lawrence,27,Sunnyvale,0,0,0,0,0,0,0,0,0,0,0
30,Santa Clara,27,Sunnyvale,0,0,7,11,10,4,4,4,6,0,0
31,College Park,27,Sunnyvale,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,27,Sunnyvale,2,7,14,14,13,31,31,35,46,74,73
33,Tamien,27,Sunnyvale,0,0,4,4,3,8,9,9,11,26,28
34,Capitol,27,Sunnyvale,0,0,0,0,0,0,0,0,0,14,18
35,Blossom Hill,27,Sunnyvale,0,0,0,0,0,0,0,0,0,19,23
36,Morgan Hill,27,Sunnyvale,0,0,0,0,0,0,0,0,0,5,7
37,San Martin,27,Sunnyvale,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,27,Sunnyvale,0,0,0,0,0,0,0,0,0,5,6
1,Transbay,28,Lawrence,0,0,0,0,45,77,83,83,91,98,96
2,4th and King,28,Lawrence,42,40,59,66,50,78,80,80,84,81,80
4,22nd St,28,Lawrence,0,0,15,15,15,15,16,16,17,30,33
7,Bayshore,28,Lawrence,1,0,14,16,16,15,15,15,16,0,0
8,South San Francisco,28,Lawrence,0,0,2,2,2,1,1,1,2,6,6
9,San Bruno,28,Lawrence,0,0,3,3,3,0,0,0,0,0,0
10,Millbrae,28,Lawrence,0,1,4,5,5,10,10,10,11,10,10
11,Broadway,28,Lawrence,0,0,3,3,3,3,3,3,3,0,0
12,Burlingame,28,Lawrence,0,0,3,3,3,3,3,3,3,0,0
13,San Mateo,28,Lawrence,0,0,3,3,3,3,3,3,3,0,0
14,Hayward Park,28,Lawrence,1,0,3,3,3,3,3,3,3,0,0
15,Hillsdale,28,Lawrence,0,1,2,2,3,7,7,7,7,8,8
16,Belmont,28,Lawrence,0,0,3,3,3,0,0,0,0,0,0
17,San Carlos,28,Lawrence,0,0,3,3,3,3,3,3,3,0,0
18,Redwood City,28,Lawrence,0,3,4,8,8,13,14,14,15,2,2
20,Atherton,28,Lawrence,0,0,3,3,3,3,3,3,3,0,0
21,Menlo Park,28,Lawrence,0,0,2,3,3,0,0,0,0,0,0
22,Palo Alto,28,Lawrence,14,7,12,13,13,24,25,25,28,5,4
24,California Ave,28,Lawrence,0,3,8,8,8,0,0,0,0,0,0
25,San Antonio,28,Lawrence,0,0,4,4,4,4,4,4,5,0,0
26,Mountain View,28,Lawrence,0,0,3,7,6,18,19,19,22,0,0
27,Sunnyvale,28,Lawrence,0,0,0,0,0,0,0,0,0,0,0
28,Lawrence,28,Lawrence,0,0,0,0,0,0,0,0,0,0,0
30,Santa Clara,28,Lawrence,0,0,7,12,12,0,0,0,0,0,0
31,College Park,28,Lawrence,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,28,Lawrence,0,14,12,12,12,31,34,42,55,35,34
33,Tamien,28,Lawrence,0,0,3,4,3,7,8,8,10,1,1
34,Capitol,28,Lawrence,0,0,0,0,0,0,0,0,0,6,8
35,Blossom Hill,28,Lawrence,0,0,0,0,0,0,0,0,0,8,10
36,Morgan Hill,28,Lawrence,0,0,0,0,0,0,0,0,0,5,6
37,San Martin,28,Lawrence,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,28,Lawrence,0,0,0,0,0,0,0,0,0,5,6
1,Transbay,30,Santa Clara,0,0,0,0,17,17,17,17,18,40,40
2,4th and King,30,Santa Clara,34,49,99,41,47,24,26,26,29,52,52
4,22nd St,30,Santa Clara,3,1,17,12,12,11,10,10,12,23,25
7,Bayshore,30,Santa Clara,0,1,14,16,17,0,0,0,0,0,0
8,South San Francisco,30,Santa Clara,0,1,2,2,2,0,0,0,0,5,5
9,San Bruno,30,Santa Clara,0,1,3,2,3,2,2,2,2,0,0
10,Millbrae,30,Santa Clara,25,4,5,4,4,2,2,2,2,7,7
11,Broadway,30,Santa Clara,0,0,3,3,3,0,0,0,0,0,0
12,Burlingame,30,Santa Clara,0,1,3,3,3,0,0,0,0,0,0
13,San Mateo,30,Santa Clara,0,1,3,4,4,2,2,2,3,0,0
14,Hayward Park,30,Santa Clara,1,1,3,3,3,0,0,0,0,0,0
15,Hillsdale,30,Santa Clara,0,2,3,3,3,2,2,2,3,7,6
16,Belmont,30,Santa Clara,0,1,3,3,3,2,2,2,2,0,0
17,San Carlos,30,Santa Clara,0,1,3,3,3,0,0,0,0,0,0
18,Redwood City,30,Santa Clara,0,5,6,7,8,0,0,0,0,1,1
20,Atherton,30,Santa Clara,0,0,3,2,3,0,0,0,0,0,0
21,Menlo Park,30,Santa Clara,4,1,2,2,3,1,1,1,1,0,0
22,Palo Alto,30,Santa Clara,12,4,10,9,9,6,6,6,7,0,0
24,California Ave,30,Santa Clara,0,2,7,7,7,6,6,6,6,0,0
25,San Antonio,30,Santa Clara,0,0,5,5,5,0,0,0,0,0,0
26,Mountain View,30,Santa Clara,0,4,5,6,6,4,4,4,4,0,0
27,Sunnyvale,30,Santa Clara,0,1,3,3,4,1,1,1,1,0,0
28,Lawrence,30,Santa Clara,0,0,3,5,5,0,0,0,0,0,0
30,Santa Clara,30,Santa Clara,0,0,0,0,0,0,0,0,0,0,0
31,College Park,30,Santa Clara,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,30,Santa Clara,0,0,2,1,1,3,3,4,4,0,0
33,Tamien,30,Santa Clara,0,0,2,2,1,1,2,2,2,0,0
34,Capitol,30,Santa Clara,0,0,0,0,0,0,0,0,0,5,6
35,Blossom Hill,30,Santa Clara,0,0,0,0,0,0,0,0,0,6,8
36,Morgan Hill,30,Santa Clara,0,0,0,0,0,0,0,0,0,4,5
37,San Martin,30,Santa Clara,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,30,Santa Clara,0,0,0,0,0,0,0,0,0,4,4
1,Transbay,31,College Park,0,0,0,0,0,0,0,0,0,0,0
2,4th and King,31,College Park,0,0,0,0,0,0,0,0,0,0,0
4,22nd St,31,College Park,0,0,0,0,0,0,0,0,0,0,0
7,Bayshore,31,College Park,0,0,0,0,0,0,0,0,0,0,0
8,South San Francisco,31,College Park,0,0,0,0,0,0,0,0,0,0,0
9,San Bruno,31,College Park,0,0,0,0,0,0,0,0,0,0,0
10,Millbrae,31,College Park,0,0,0,0,0,0,0,0,0,0,0
11,Broadway,31,College Park,0,0,0,0,0,0,0,0,0,0,0
12,Burlingame,31,College Park,0,0,0,0,0,0,0,0,0,0,0
13,San Mateo,31,College Park,0,0,0,0,0,0,0,0,0,0,0
14,Hayward Park,31,College Park,0,0,0,0,0,0,0,0,0,0,0
15,Hillsdale,31,College Park,0,0,0,0,0,0,0,0,0,0,0
16,Belmont,31,College Park,0,0,0,0,0,0,0,0,0,0,0
17,San Carlos,31,College Park,0,0,0,0,0,0,0,0,0,0,0
18,Redwood City,31,College Park,0,0,0,0,0,0,0,0,0,0,0
20,Atherton,31,College Park,0,0,0,0,0,0,0,0,0,0,0
21,Menlo Park,31,College Park,0,0,0,0,0,0,0,0,0,0,0
22,Palo Alto,31,College Park,0,0,0,0,0,0,0,0,0,0,0
24,California Ave,31,College Park,0,0,0,0,0,0,0,0,0,0,0
25,San Antonio,31,College Park,0,0,0,0,0,0,0,0,0,0,0
26,Mountain View,31,College Park,0,0,0,0,0,0,0,0,0,0,0
27,Sunnyvale,31,College Park,0,0,0,0,0,0,0,0,0,0,0
28,Lawrence,31,College Park,0,0,0,0,0,0,0,0,0,0,0
30,Santa Clara,31,College Park,0,0,0,0,0,0,0,0,0,0,0
31,College Park,31,College Park,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,31,College Park,0,0,0,0,0,0,0,0,0,0,0
33,Tamien,31,College Park,0,0,0,0,0,0,0,0,0,0,0
34,Capitol,31,College Park,0,0,0,0,0,0,0,0,0,0,0
35,Blossom Hill,31,College Park,0,0,0,0,0,0,0,0,0,0,0
36,Morgan Hill,31,College Park,0,0,0,0,0,0,0,0,0,0,0
37,San Martin,31,College Park,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,31,College Park,0,0,0,0,0,0,0,0,0,0,0
1,Transbay,32,San Jose Diridon,0,0,0,0,24,85,85,82,55,187,190
2,4th and King,32,San Jose Diridon,111,126,235,69,76,178,187,183,157,246,258
4,22nd St,32,San Jose Diridon,0,3,33,19,19,45,44,44,46,78,85
7,Bayshore,32,San Jose Diridon,0,6,25,25,25,23,24,24,28,49,48
8,South San Francisco,32,San Jose Diridon,0,3,2,4,4,2,2,2,2,17,17
9,San Bruno,32,San Jose Diridon,0,1,5,4,4,3,3,3,3,8,6
10,Millbrae,32,San Jose Diridon,37,13,11,8,8,14,15,14,4,14,19
11,Broadway,32,San Jose Diridon,0,0,5,5,5,5,5,5,4,4,4
12,Burlingame,32,San Jose Diridon,0,1,5,5,6,3,3,3,4,3,3
13,San Mateo,32,San Jose Diridon,33,6,6,7,6,11,11,11,12,4,10
14,Hayward Park,32,San Jose Diridon,0,1,5,5,5,5,5,5,4,9,9
15,Hillsdale,32,San Jose Diridon,9,6,6,8,8,19,20,20,22,30,29
16,Belmont,32,San Jose Diridon,9,3,5,7,5,6,6,7,7,7,12
17,San Carlos,32,San Jose Diridon,1,3,6,8,8,6,6,7,8,8,16
18,Redwood City,32,San Jose Diridon,24,25,16,16,16,28,29,35,44,63,63
20,Atherton,32,San Jose Diridon,0,0,4,4,4,4,4,5,6,0,0
21,Menlo Park,32,San Jose Diridon,5,1,5,7,6,3,4,6,9,0,7
22,Palo Alto,32,San Jose Diridon,30,33,40,46,43,78,83,104,145,171,167
24,California Ave,32,San Jose Diridon,0,7,14,18,18,12,13,16,21,0,0
25,San Antonio,32,San Jose Diridon,10,1,12,12,10,8,9,10,11,3,0
26,Mountain View,32,San Jose Diridon,9,15,14,16,16,46,46,61,83,104,100
27,Sunnyvale,32,San Jose Diridon,4,8,12,13,13,25,26,30,39,70,69
28,Lawrence,32,San Jose Diridon,0,7,12,15,14,30,32,41,53,34,33
30,Santa Clara,32,San Jose Diridon,0,14,7,7,6,6,6,7,8,0,0
31,College Park,32,San Jose Diridon,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,32,San Jose Diridon,0,0,0,0,0,0,0,0,0,0,0
33,Tamien,32,San Jose Diridon,0,0,1,1,1,11,11,15,23,32,35
34,Capitol,32,San Jose Diridon,0,0,0,0,0,0,0,0,0,14,18
35,Blossom Hill,32,San Jose Diridon,0,0,0,0,0,0,0,0,0,19,23
36,Morgan Hill,32,San Jose Diridon,0,0,0,0,0,0,0,0,0,5,7
37,San Martin,32,San Jose Diridon,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,32,San Jose Diridon,0,0,0,0,0,0,0,0,0,3,4
1,Transbay,33,Tamien,0,0,0,0,6,30,33,33,39,80,83
2,4th and King,33,Tamien,43,28,28,17,16,44,48,48,61,88,95
4,22nd St,33,Tamien,1,0,6,5,5,12,13,13,16,31,37
7,Bayshore,33,Tamien,0,0,6,6,5,6,6,6,8,19,21
8,South San Francisco,33,Tamien,0,0,1,1,1,0,0,0,1,7,7
9,San Bruno,33,Tamien,0,0,1,1,1,1,1,1,1,3,3
10,Millbrae,33,Tamien,0,4,2,2,2,4,5,5,6,9,10
11,Broadway,33,Tamien,0,0,1,1,1,1,1,1,1,1,2
12,Burlingame,33,Tamien,0,0,1,1,1,1,1,1,1,1,1
13,San Mateo,33,Tamien,0,1,1,2,1,3,3,3,3,1,4
14,Hayward Park,33,Tamien,0,0,1,1,1,1,1,1,1,3,4
15,Hillsdale,33,Tamien,0,1,1,1,1,4,4,4,5,9,9
16,Belmont,33,Tamien,0,0,1,1,1,1,1,1,1,1,4
17,San Carlos,33,Tamien,0,0,1,2,1,1,1,1,1,1,4
18,Redwood City,33,Tamien,0,5,2,3,2,4,5,5,6,12,13
20,Atherton,33,Tamien,0,0,1,1,1,1,1,1,1,0,0
21,Menlo Park,33,Tamien,18,0,1,1,1,1,1,1,1,0,0
22,Palo Alto,33,Tamien,0,8,5,6,5,12,13,13,18,28,30
24,California Ave,33,Tamien,0,3,4,5,3,3,4,4,4,0,0
25,San Antonio,33,Tamien,0,0,3,3,2,2,3,3,3,0,0
26,Mountain View,33,Tamien,2,2,3,3,3,10,11,11,13,20,22
27,Sunnyvale,33,Tamien,0,3,3,3,2,5,6,6,7,20,22
28,Lawrence,33,Tamien,0,1,2,3,2,6,7,7,8,0,1
30,Santa Clara,33,Tamien,0,2,3,3,3,2,3,3,3,0,0
31,College Park,33,Tamien,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,33,Tamien,0,2,0,0,0,9,10,12,17,23,25
33,Tamien,33,Tamien,0,0,0,0,0,0,0,0,0,0,0
34,Capitol,33,Tamien,0,0,0,0,0,0,0,0,0,4,6
35,Blossom Hill,33,Tamien,0,0,0,0,0,0,0,0,0,7,10
36,Morgan Hill,33,Tamien,0,0,0,0,0,0,0,0,0,2,3
37,San Martin,33,Tamien,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,33,Tamien,0,0,0,0,0,0,0,0,0,2,3
1,Transbay,34,Capitol,0,0,0,0,0,0,0,0,0,30,40
2,4th and King,34,Capitol,0,0,0,0,0,0,0,0,0,35,46
4,22nd St,34,Capitol,0,0,0,0,0,0,0,0,0,16,23
7,Bayshore,34,Capitol,0,0,0,0,0,0,0,0,0,10,14
8,South San Francisco,34,Capitol,0,0,0,0,0,0,0,0,0,4,5
9,San Bruno,34,Capitol,0,0,0,0,0,0,0,0,0,2,2
10,Millbrae,34,Capitol,0,0,0,0,0,0,0,0,0,5,6
11,Broadway,34,Capitol,0,0,0,0,0,0,0,0,0,1,1
12,Burlingame,34,Capitol,0,0,0,0,0,0,0,0,0,1,1
13,San Mateo,34,Capitol,0,0,0,0,0,0,0,0,0,1,3
14,Hayward Park,34,Capitol,0,0,0,0,0,0,0,0,0,2,3
15,Hillsdale,34,Capitol,0,0,0,0,0,0,0,0,0,4,5
16,Belmont,34,Capitol,0,0,0,0,0,0,0,0,0,1,3
17,San Carlos,34,Capitol,0,0,0,0,0,0,0,0,0,1,3
18,Redwood City,34,Capitol,0,0,0,0,0,0,0,0,0,5,6
20,Atherton,34,Capitol,0,0,0,0,0,0,0,0,0,1,0
21,Menlo Park,34,Capitol,0,0,0,0,0,0,0,0,0,0,2
22,Palo Alto,34,Capitol,0,0,0,0,0,0,0,0,0,11,15
24,California Ave,34,Capitol,0,0,0,0,0,0,0,0,0,6,8
25,San Antonio,34,Capitol,0,0,0,0,0,0,0,0,0,4,6
26,Mountain View,34,Capitol,0,0,0,0,0,0,0,0,0,11,14
27,Sunnyvale,34,Capitol,0,0,0,0,0,0,0,0,0,10,13
28,Lawrence,34,Capitol,0,0,0,0,0,0,0,0,0,4,5
30,Santa Clara,34,Capitol,0,0,0,0,0,0,0,0,0,5,6
31,College Park,34,Capitol,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,34,Capitol,0,0,0,0,0,0,0,0,0,10,14
33,Tamien,34,Capitol,0,0,0,0,0,0,0,0,0,4,6
34,Capitol,34,Capitol,0,0,0,0,0,0,0,0,0,0,0
35,Blossom Hill,34,Capitol,0,0,0,0,0,0,0,0,0,4,6
36,Morgan Hill,34,Capitol,0,0,0,0,0,0,0,0,0,1,2
37,San Martin,34,Capitol,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,34,Capitol,0,0,0,0,0,0,0,0,0,11,12
1,Transbay,35,Blossom Hill,0,0,0,0,0,0,0,0,0,37,45
2,4th and King,35,Blossom Hill,0,0,0,0,0,0,0,0,0,42,50
4,22nd St,35,Blossom Hill,0,0,0,0,0,0,0,0,0,20,26
7,Bayshore,35,Blossom Hill,0,0,0,0,0,0,0,0,0,12,15
8,South San Francisco,35,Blossom Hill,0,0,0,0,0,0,0,0,0,4,5
9,San Bruno,35,Blossom Hill,0,0,0,0,0,0,0,0,0,2,2
10,Millbrae,35,Blossom Hill,0,0,0,0,0,0,0,0,0,6,7
11,Broadway,35,Blossom Hill,0,0,0,0,0,0,0,0,0,1,1
12,Burlingame,35,Blossom Hill,0,0,0,0,0,0,0,0,0,1,1
13,San Mateo,35,Blossom Hill,0,0,0,0,0,0,0,0,0,1,3
14,Hayward Park,35,Blossom Hill,0,0,0,0,0,0,0,0,0,2,3
15,Hillsdale,35,Blossom Hill,0,0,0,0,0,0,0,0,0,5,6
16,Belmont,35,Blossom Hill,0,0,0,0,0,0,0,0,0,1,3
17,San Carlos,35,Blossom Hill,0,0,0,0,0,0,0,0,0,1,3
18,Redwood City,35,Blossom Hill,0,0,0,0,0,0,0,0,0,6,7
20,Atherton,35,Blossom Hill,0,0,0,0,0,0,0,0,0,1,0
21,Menlo Park,35,Blossom Hill,0,0,0,0,0,0,0,0,0,0,2
22,Palo Alto,35,Blossom Hill,0,0,0,0,0,0,0,0,0,14,17
