Origin_ID,Origin_Name,Dest_ID,Dest_Name,Ridership_2017_observed,Ridership_2022_diesel,Ridership_2022_PCEP,Ridership_2029_PCEP_noTransbay,Ridership_2029_PCEP,Ridership_2029_HSR1,Ridership_2033_HSR1,Ridership_2033_HSR2,Ridership_2040_HSR2,Ridership_2040_moderate,Ridership_2040_high
26,Mountain View,35,Blossom Hill,16,4,5,20,11,21,24,24,31,83,101
27,Sunnyvale,35,Blossom Hill,17,1,5,4,3,2,3,3,4,47,56
28,Lawrence,35,Blossom Hill,21,1,0,0,0,5,6,6,11,31,37
30,Santa Clara,35,Blossom Hill,0,1,0,0,0,0,0,0,0,24,29
31,College Park,35,Blossom Hill,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,35,Blossom Hill,0,2,3,7,5,10,12,12,16,63,77
33,Tamien,35,Blossom Hill,0,0,0,0,0,0,0,0,0,9,12
34,Capitol,35,Blossom Hill,0,0,0,0,0,0,0,0,0,4,8
35,Blossom Hill,35,Blossom Hill,0,0,0,0,0,0,0,0,0,0,0
36,Morgan Hill,35,Blossom Hill,0,0,0,0,0,0,0,0,0,1,3
37,San Martin,35,Blossom Hill,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,35,Blossom Hill,0,0,0,0,0,0,0,0,0,24,26
1,Transbay,36,Morgan Hill,0,0,0,0,105,99,106,106,138,144,182
2,4th and King,36,Morgan Hill,29,76,108,128,68,65,70,70,94,113,138
4,22nd St,36,Morgan Hill,0,4,0,0,0,0,0,0,0,27,42
7,Bayshore,36,Morgan Hill,0,2,0,0,0,8,9,9,12,28,36
8,South San Francisco,36,Morgan Hill,0,4,0,0,0,0,0,0,0,11,13
9,San Bruno,36,Morgan Hill,0,2,0,0,0,0,0,0,0,13,16
10,Millbrae,36,Morgan Hill,0,8,13,16,9,9,9,9,13,19,25
11,Broadway,36,Morgan Hill,0,0,0,0,0,4,4,4,5,18,24
12,Burlingame,36,Morgan Hill,0,3,0,0,0,0,0,0,0,17,39
13,San Mateo,36,Morgan Hill,0,4,6,7,4,0,0,0,0,19,21
14,Hayward Park,36,Morgan Hill,0,2,0,0,0,5,5,5,7,14,18
15,Hillsdale,36,Morgan Hill,0,8,7,11,5,8,9,9,12,18,22
16,Belmont,36,Morgan Hill,0,2,0,0,0,0,0,0,0,17,16
17,San Carlos,36,Morgan Hill,8,4,0,0,0,6,7,7,9,20,18
18,Redwood City,36,Morgan Hill,0,13,14,16,9,11,11,11,15,21,25
20,Atherton,36,Morgan Hill,0,0,0,0,0,0,0,0,0,4,3
21,Menlo Park,36,Morgan Hill,6,13,0,0,0,0,0,0,0,18,25
22,Palo Alto,36,Morgan Hill,42,16,27,29,17,16,17,17,22,27,34
24,California Ave,36,Morgan Hill,30,5,0,0,0,0,0,0,0,13,18
25,San Antonio,36,Morgan Hill,8,2,0,0,0,3,3,3,5,12,14
26,Mountain View,36,Morgan Hill,8,7,7,15,8,9,10,10,13,21,27
27,Sunnyvale,36,Morgan Hill,17,3,4,3,2,2,3,3,4,15,18
28,Lawrence,36,Morgan Hill,29,1,0,0,0,2,3,3,5,12,15
30,Santa Clara,36,Morgan Hill,0,1,0,0,0,0,0,0,0,9,13
31,College Park,36,Morgan Hill,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,36,Morgan Hill,0,4,9,11,7,6,7,7,11,19,25
33,Tamien,36,Morgan Hill,0,0,1,3,1,0,1,1,1,5,7
34,Capitol,36,Morgan Hill,0,0,0,0,0,0,0,0,0,2,3
35,Blossom Hill,36,Morgan Hill,0,0,0,0,0,0,0,0,0,2,3
36,Morgan Hill,36,Morgan Hill,0,0,0,0,0,0,0,0,0,0,0
37,San Martin,36,Morgan Hill,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,36,Morgan Hill,0,0,0,0,0,0,0,0,0,3,4
1,Transbay,37,San Martin,0,0,0,0,44,0,0,0,0,0,0
2,4th and King,37,San Martin,15,36,47,55,28,0,0,0,0,0,0
4,22nd St,37,San Martin,0,1,0,0,0,0,0,0,0,0,0
7,Bayshore,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
8,South San Francisco,37,San Martin,0,1,0,0,0,0,0,0,0,0,0
9,San Bruno,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
10,Millbrae,37,San Martin,9,4,6,7,4,0,0,0,0,0,0
11,Broadway,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
12,Burlingame,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
13,San Mateo,37,San Martin,0,1,1,0,1,0,0,0,0,0,0
14,Hayward Park,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
15,Hillsdale,37,San Martin,10,3,1,0,1,0,0,0,0,0,0
16,Belmont,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
17,San Carlos,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
18,Redwood City,37,San Martin,0,5,3,4,2,0,0,0,0,0,0
20,Atherton,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
21,Menlo Park,37,San Martin,5,6,0,0,0,0,0,0,0,0,0
22,Palo Alto,37,San Martin,0,6,11,12,6,0,0,0,0,0,0
24,California Ave,37,San Martin,26,1,0,0,0,0,0,0,0,0,0
25,San Antonio,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
26,Mountain View,37,San Martin,0,3,1,3,1,0,0,0,0,0,0
27,Sunnyvale,37,San Martin,0,1,0,0,0,0,0,0,0,0,0
28,Lawrence,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
30,Santa Clara,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
31,College Park,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,37,San Martin,0,1,3,3,2,0,0,0,0,0,0
33,Tamien,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
34,Capitol,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
35,Blossom Hill,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
36,Morgan Hill,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
37,San Martin,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,37,San Martin,0,0,0,0,0,0,0,0,0,0,0
1,Transbay,38,Gilroy,0,0,0,0,93,52,58,55,49,26,61
2,4th and King,38,Gilroy,57,66,99,116,67,50,56,52,49,30,61
4,22nd St,38,Gilroy,0,4,0,0,0,0,0,0,0,28,48
7,Bayshore,38,Gilroy,0,3,0,0,0,18,20,20,25,27,34
8,South San Francisco,38,Gilroy,0,4,0,0,0,0,0,0,0,10,13
9,San Bruno,38,Gilroy,0,3,0,0,0,0,0,0,0,11,16
10,Millbrae,38,Gilroy,10,7,12,15,9,2,2,2,0,1,2
11,Broadway,38,Gilroy,0,0,0,0,0,9,10,10,13,11,15
12,Burlingame,38,Gilroy,0,3,0,0,0,0,0,0,0,10,25
13,San Mateo,38,Gilroy,0,4,6,7,4,0,0,0,0,13,21
14,Hayward Park,38,Gilroy,0,4,0,0,0,3,4,4,5,14,17
15,Hillsdale,38,Gilroy,10,7,8,11,6,12,13,13,16,16,20
16,Belmont,38,Gilroy,0,3,0,0,0,0,0,0,0,10,16
17,San Carlos,38,Gilroy,0,5,0,0,0,4,4,4,6,13,18
18,Redwood City,38,Gilroy,0,11,14,16,10,15,15,15,20,24,30
20,Atherton,38,Gilroy,0,0,0,0,0,0,0,0,0,2,0
21,Menlo Park,38,Gilroy,10,12,0,0,0,0,0,0,0,13,19
22,Palo Alto,38,Gilroy,49,11,21,23,13,14,15,15,19,25,31
24,California Ave,38,Gilroy,0,6,0,0,0,0,0,0,0,13,17
25,San Antonio,38,Gilroy,0,3,0,0,0,2,3,3,3,12,15
26,Mountain View,38,Gilroy,14,6,8,13,8,6,7,7,9,18,23
27,Sunnyvale,38,Gilroy,0,3,4,4,2,2,2,2,3,14,17
28,Lawrence,38,Gilroy,0,2,0,0,0,6,6,6,8,14,17
30,Santa Clara,38,Gilroy,19,1,0,0,0,0,0,0,0,13,15
31,College Park,38,Gilroy,0,2,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,38,Gilroy,0,4,8,12,7,1,2,2,0,4,7
33,Tamien,38,Gilroy,0,1,2,3,1,1,1,1,2,6,9
34,Capitol,38,Gilroy,0,0,0,0,1,0,0,0,0,69,79
35,Blossom Hill,38,Gilroy,0,0,2,3,0,0,0,0,0,4,5
36,Morgan Hill,38,Gilroy,0,0,0,0,0,0,0,0,0,1,4
37,San Martin,38,Gilroy,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,38,Gilroy,0,0,0,0,0,0,0,0,0,0,0
