Origin_ID,Origin_Name,Dest_ID,Dest_Name,Ridership_2017_observed,Ridership_2022_diesel,Ridership_2022_PCEP,Ridership_2029_PCEP_noTransbay,Ridership_2029_PCEP,Ridership_2029_HSR1,Ridership_2033_HSR1,Ridership_2033_HSR2,Ridership_2040_HSR2,Ridership_2040_moderate,Ridership_2040_high
2,4th and King,2,4th and King,0,0,0,0,0,0,0,0,0,0,0
4,22nd St,2,4th and King,7,6,11,16,17,21,24,24,29,36,73
7,Bayshore,2,4th and King,4,3,4,20,20,20,24,24,31,28,28
8,South San Francisco,2,4th and King,48,110,127,251,270,235,263,263,324,508,480
9,San Bruno,2,4th and King,43,37,0,100,101,80,88,88,105,85,82
10,Millbrae,2,4th and King,88,206,270,303,321,220,230,230,247,380,355
11,Broadway,2,4th and King,0,0,3,55,58,107,119,119,136,55,52
12,Burlingame,2,4th and King,49,62,32,115,115,98,112,112,133,88,50
13,San Mateo,2,4th and King,204,122,143,187,186,176,183,183,196,91,135
14,Hayward Park,2,4th and King,74,29,0,111,108,112,118,118,126,68,99
15,Hillsdale,2,4th and King,196,145,205,272,268,243,252,252,267,312,427
16,Belmont,2,4th and King,82,32,24,109,107,101,107,107,117,73,0
17,San Carlos,2,4th and King,91,91,96,226,220,205,227,227,268,150,203
18,Redwood City,2,4th and King,267,298,339,356,345,316,332,332,356,387,466
20,Atherton,2,4th and King,0,0,0,35,32,53,56,56,59,33,31
21,Menlo Park,2,4th and King,220,150,185,368,358,273,288,288,310,340,239
22,Palo Alto,2,4th and King,"1,082",1138,1067,1165,1085,1224,1275,1275,1368,1488,1531
24,California Ave,2,4th and King,194,238,254,438,420,343,358,358,378,396,386
25,San Antonio,2,4th and King,112,103,18,275,249,256,271,271,294,347,217
26,Mountain View,2,4th and King,740,560,620,928,896,906,949,949,996,1027,978
27,Sunnyvale,2,4th and King,165,153,203,195,198,273,291,291,321,363,397
28,Lawrence,2,4th and King,45,148,154,205,202,300,317,317,340,341,520
30,Santa Clara,2,4th and King,44,103,121,120,128,96,110,110,138,228,215
31,College Park,2,4th and King,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,2,4th and King,277,291,286,378,380,348,372,352,224,250,357
33,Tamien,2,4th and King,10,38,122,127,104,115,127,127,152,146,248
34,Capitol,2,4th and King,0,0,0,0,0,0,0,0,0,57,69
35,Blossom Hill,2,4th and King,0,0,0,0,0,0,0,0,0,87,98
36,Morgan Hill,2,4th and King,0,0,0,0,0,0,0,0,0,37,43
37,San Martin,2,4th and King,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,2,4th and King,0,0,0,0,0,0,0,0,0,0,4
1,Transbay,4,22nd St,0,0,0,0,69,83,88,78,89,403,178
2,4th and King,4,22nd St,23,42,58,71,74,101,115,115,128,342,506
4,22nd St,4,22nd St,0,0,0,0,0,0,0,0,0,0,0
7,Bayshore,4,22nd St,0,0,0,0,0,0,0,0,0,0,0
8,South San Francisco,4,22nd St,4,34,62,83,91,119,145,145,193,306,356
9,San Bruno,4,22nd St,9,4,0,0,0,0,2,2,10,0,0
10,Millbrae,4,22nd St,33,75,125,135,150,219,245,245,298,191,213
11,Broadway,4,22nd St,0,0,0,0,0,0,0,0,0,21,24
12,Burlingame,4,22nd St,3,11,4,15,15,17,25,25,40,40,7
13,San Mateo,4,22nd St,23,43,70,75,79,111,117,117,130,42,82
14,Hayward Park,4,22nd St,20,10,0,0,0,0,0,0,0,0,6
15,Hillsdale,4,22nd St,17,51,99,112,117,148,164,164,193,158,276
16,Belmont,4,22nd St,3,8,5,11,11,60,63,63,70,32,0
17,San Carlos,4,22nd St,14,31,44,60,63,0,0,0,0,32,86
18,Redwood City,4,22nd St,108,113,173,188,195,149,158,158,177,203,306
20,Atherton,4,22nd St,0,0,0,0,0,7,8,8,10,0,0
21,Menlo Park,4,22nd St,82,48,88,124,128,120,132,132,147,125,90
22,Palo Alto,4,22nd St,690,450,545,588,603,605,635,635,714,840,1076
24,California Ave,4,22nd St,79,89,114,191,195,270,283,283,306,130,160
25,San Antonio,4,22nd St,0,29,0,3,2,0,0,0,0,105,45
26,Mountain View,4,22nd St,256,206,301,435,446,424,448,448,486,518,604
27,Sunnyvale,4,22nd St,6,57,88,75,82,91,101,101,122,132,188
28,Lawrence,4,22nd St,4,49,74,113,114,121,131,131,149,184,350
30,Santa Clara,4,22nd St,13,38,57,66,76,61,71,71,91,119,138
31,College Park,4,22nd St,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,4,22nd St,62,121,128,135,146,126,142,142,169,190,258
33,Tamien,4,22nd St,5,13,63,71,63,50,56,56,69,52,129
34,Capitol,4,22nd St,0,0,0,0,0,0,0,0,0,9,13
35,Blossom Hill,4,22nd St,0,0,0,0,0,0,0,0,0,32,45
36,Morgan Hill,4,22nd St,0,0,0,0,0,0,0,0,0,19,27
37,San Martin,4,22nd St,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,4,22nd St,0,0,0,0,0,0,0,0,0,16,24
1,Transbay,7,Bayshore,0,0,0,0,72,50,54,49,56,52,52
2,4th and King,7,Bayshore,2,26,50,87,72,66,79,79,102,35,32
4,22nd St,7,Bayshore,0,0,1,3,2,0,0,0,0,3,5
7,Bayshore,7,Bayshore,0,0,0,0,0,0,0,0,0,0,0
8,South San Francisco,7,Bayshore,5,3,0,0,0,0,0,0,0,86,89
9,San Bruno,7,Bayshore,0,2,0,0,0,0,0,0,0,8,4
10,Millbrae,7,Bayshore,4,27,31,44,45,58,72,103,145,107,126
11,Broadway,7,Bayshore,0,0,0,0,0,29,33,33,40,0,0
12,Burlingame,7,Bayshore,0,5,3,8,9,0,0,0,0,14,23
13,San Mateo,7,Bayshore,2,10,29,37,39,0,0,0,0,17,22
14,Hayward Park,7,Bayshore,4,6,0,0,0,19,23,23,28,18,17
15,Hillsdale,7,Bayshore,0,15,18,31,29,58,66,66,78,46,39
16,Belmont,7,Bayshore,0,8,9,13,14,0,0,0,0,15,16
17,San Carlos,7,Bayshore,6,15,21,37,36,41,48,48,61,49,51
18,Redwood City,7,Bayshore,13,40,64,83,83,87,94,94,108,74,72
20,Atherton,7,Bayshore,0,0,0,0,0,0,0,0,0,0,0
21,Menlo Park,7,Bayshore,0,15,29,53,54,0,0,0,0,12,12
22,Palo Alto,7,Bayshore,62,143,217,309,307,326,357,357,414,441,410
24,California Ave,7,Bayshore,6,38,51,60,59,0,0,0,0,115,117
25,San Antonio,7,Bayshore,0,26,40,47,45,49,56,56,66,0,0
26,Mountain View,7,Bayshore,3,46,111,183,182,153,172,172,198,205,205
27,Sunnyvale,7,Bayshore,0,21,0,0,0,49,55,55,68,152,156
28,Lawrence,7,Bayshore,11,9,0,0,0,71,78,78,90,42,39
30,Santa Clara,7,Bayshore,5,17,0,0,0,0,0,0,0,36,36
31,College Park,7,Bayshore,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,7,Bayshore,5,34,44,60,64,73,84,84,104,119,116
33,Tamien,7,Bayshore,0,0,19,26,22,24,29,29,37,35,41
34,Capitol,7,Bayshore,0,0,0,0,0,0,0,0,0,8,10
35,Blossom Hill,7,Bayshore,0,0,0,0,0,0,0,0,0,32,38
36,Morgan Hill,7,Bayshore,0,0,0,0,0,0,0,0,0,17,22
37,San Martin,7,Bayshore,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,7,Bayshore,0,0,0,0,0,0,0,0,0,0,0
1,Transbay,8,South San Francisco,0,0,0,0,172,152,163,158,173,374,360
2,4th and King,8,South San Francisco,34,127,195,253,244,158,178,178,204,446,433
4,22nd St,8,South San Francisco,4,3,6,9,10,14,16,16,24,47,72
7,Bayshore,8,South San Francisco,0,0,0,0,0,0,0,0,0,0,0
8,South San Francisco,8,South San Francisco,0,0,0,0,0,0,0,0,0,0,0
9,San Bruno,8,South San Francisco,0,0,0,0,0,0,0,0,0,0,0
10,Millbrae,8,South San Francisco,0,0,0,0,0,0,0,0,0,75,54
11,Broadway,8,South San Francisco,0,0,0,0,0,0,0,0,0,0,0
12,Burlingame,8,South San Francisco,0,0,0,0,0,0,0,0,0,0,0
13,San Mateo,8,South San Francisco,2,1,0,0,0,14,15,15,18,0,0
14,Hayward Park,8,South San Francisco,0,0,10,17,17,0,0,0,0,0,0
15,Hillsdale,8,South San Francisco,6,8,27,32,34,26,28,28,32,107,108
16,Belmont,8,South San Francisco,1,6,0,0,0,0,0,0,0,0,0
17,San Carlos,8,South San Francisco,34,11,32,38,40,0,0,0,0,0,0
18,Redwood City,8,South San Francisco,10,25,54,63,65,53,61,61,66,138,138
20,Atherton,8,South San Francisco,0,0,0,0,0,15,16,16,17,0,0
21,Menlo Park,8,South San Francisco,0,8,45,53,55,0,0,0,0,91,92
22,Palo Alto,8,South San Francisco,16,38,70,75,76,63,68,68,72,143,141
24,California Ave,8,South San Francisco,0,7,0,0,0,0,0,0,0,27,28
25,San Antonio,8,South San Francisco,0,3,0,0,0,0,0,0,0,78,80
26,Mountain View,8,South San Francisco,4,11,18,23,24,39,41,41,46,98,99
27,Sunnyvale,8,South San Francisco,1,5,10,11,11,0,0,0,0,29,31
28,Lawrence,8,South San Francisco,0,0,21,23,24,21,22,22,24,66,65
30,Santa Clara,8,South San Francisco,7,5,13,15,19,0,0,0,0,50,50
31,College Park,8,South San Francisco,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,8,South San Francisco,12,11,26,31,33,32,35,35,39,76,79
33,Tamien,8,South San Francisco,0,0,9,11,10,9,11,11,13,32,40
34,Capitol,8,South San Francisco,0,0,0,0,0,0,0,0,0,19,25
35,Blossom Hill,8,South San Francisco,0,0,0,0,0,0,0,0,0,27,32
36,Morgan Hill,8,South San Francisco,0,0,0,0,0,0,0,0,0,7,9
37,San Martin,8,South San Francisco,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,8,South San Francisco,0,0,0,0,0,0,0,0,0,7,9
1,Transbay,9,San Bruno,0,0,0,0,144,135,144,140,151,127,127
2,4th and King,9,San Bruno,43,236,187,178,175,115,125,125,140,117,113
4,22nd St,9,San Bruno,6,6,0,0,0,22,25,25,30,0,1
7,Bayshore,9,San Bruno,1,0,0,0,0,0,0,0,0,0,0
8,South San Francisco,9,San Bruno,4,0,0,0,0,0,0,0,0,0,0
9,San Bruno,9,San Bruno,0,0,0,0,0,0,0,0,0,0,0
10,Millbrae,9,San Bruno,0,0,0,0,0,0,0,0,0,0,0
11,Broadway,9,San Bruno,0,0,0,0,0,0,0,0,0,0,0
12,Burlingame,9,San Bruno,13,0,0,0,0,0,0,0,0,0,0
13,San Mateo,9,San Bruno,16,11,1,3,4,9,10,10,13,0,0
14,Hayward Park,9,San Bruno,1,0,3,5,5,0,0,0,0,0,0
15,Hillsdale,9,San Bruno,18,26,25,35,37,0,1,1,5,0,0
16,Belmont,9,San Bruno,9,6,0,0,0,25,27,27,30,0,0
17,San Carlos,9,San Bruno,28,30,33,40,42,0,0,0,0,15,20
18,Redwood City,9,San Bruno,92,44,60,66,71,0,0,0,0,0,0
20,Atherton,9,San Bruno,0,0,0,0,0,0,0,0,0,0,0
21,Menlo Park,9,San Bruno,0,23,49,60,66,64,68,68,74,0,0
22,Palo Alto,9,San Bruno,98,70,81,83,88,69,73,73,78,111,109
24,California Ave,9,San Bruno,0,17,0,0,0,42,44,44,47,0,0
25,San Antonio,9,San Bruno,6,4,0,0,0,0,0,0,0,0,0
26,Mountain View,9,San Bruno,28,28,46,52,54,21,23,23,25,75,75
27,Sunnyvale,9,San Bruno,0,7,27,26,30,29,31,31,35,61,63
28,Lawrence,9,San Bruno,13,10,21,23,24,0,0,0,0,0,0
30,Santa Clara,9,San Bruno,12,9,14,16,20,15,16,16,20,0,0
31,College Park,9,San Bruno,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,9,San Bruno,17,22,30,33,37,35,38,38,43,64,67
33,Tamien,9,San Bruno,0,3,9,11,10,9,11,11,13,27,33
34,Capitol,9,San Bruno,0,0,0,0,0,0,0,0,0,16,21
35,Blossom Hill,9,San Bruno,0,0,0,0,0,0,0,0,0,23,27
36,Morgan Hill,9,San Bruno,0,0,0,0,0,0,0,0,0,7,9
37,San Martin,9,San Bruno,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,9,San Bruno,0,0,0,0,0,0,0,0,0,0,0
1,Transbay,10,Millbrae,0,0,0,0,444,908,902,902,881,684,629
2,4th and King,10,Millbrae,326,516,561,749,630,830,844,844,874,744,618
4,22nd St,10,Millbrae,0,18,17,26,27,87,93,93,106,78,109
7,Bayshore,10,Millbrae,0,0,0,0,0,0,0,0,0,0,0
8,South San Francisco,10,Millbrae,0,0,49,0,0,0,0,0,0,231,329
9,San Bruno,10,Millbrae,0,0,0,0,0,0,0,0,0,0,0
10,Millbrae,10,Millbrae,0,0,0,0,0,0,0,0,0,0,0
11,Broadway,10,Millbrae,0,0,0,0,0,0,0,0,0,0,0
12,Burlingame,10,Millbrae,0,0,0,0,0,0,0,0,0,0,0
13,San Mateo,10,Millbrae,42,63,132,145,139,56,59,94,115,0,68
14,Hayward Park,10,Millbrae,16,9,0,0,0,0,0,0,0,0,0
15,Hillsdale,10,Millbrae,77,106,151,160,156,348,360,461,528,370,347
16,Belmont,10,Millbrae,23,41,27,28,26,16,18,18,23,8,18
17,San Carlos,10,Millbrae,36,41,112,137,133,32,39,39,71,0,0
18,Redwood City,10,Millbrae,212,260,327,340,329,312,317,317,335,295,293
20,Atherton,10,Millbrae,0,0,0,0,0,35,35,35,37,0,0
21,Menlo Park,10,Millbrae,103,97,188,220,212,45,50,50,58,182,191
22,Palo Alto,10,Millbrae,531,378,377,372,352,450,473,473,496,367,345
24,California Ave,10,Millbrae,44,64,69,80,77,41,44,44,46,58,62
25,San Antonio,10,Millbrae,24,26,0,0,0,0,0,0,0,123,127
26,Mountain View,10,Millbrae,287,152,272,280,272,284,291,291,296,242,243
27,Sunnyvale,10,Millbrae,53,51,78,60,61,52,55,55,61,61,66
28,Lawrence,10,Millbrae,22,37,51,58,56,112,114,114,119,103,101
30,Santa Clara,10,Millbrae,13,35,32,35,38,29,32,32,37,78,79
31,College Park,10,Millbrae,6,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,10,Millbrae,99,95,104,100,102,70,74,67,19,61,92
33,Tamien,10,Millbrae,4,13,54,57,48,47,50,50,59,52,63
34,Capitol,10,Millbrae,0,0,0,0,0,0,0,0,0,27,34
35,Blossom Hill,10,Millbrae,0,0,0,0,0,0,0,0,0,39,46
36,Morgan Hill,10,Millbrae,0,0,0,0,0,0,0,0,0,13,16
37,San Martin,10,Millbrae,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,10,Millbrae,0,0,0,0,0,0,0,0,0,0,0
1,Transbay,11,Broadway,0,0,0,0,136,172,178,178,188,152,154
2,4th and King,11,Broadway,0,0,49,69,62,92,98,98,112,66,67
4,22nd St,11,Broadway,0,0,4,7,7,0,0,0,0,0,0
7,Bayshore,11,Broadway,0,0,0,0,0,5,6,6,8,0,0
8,South San Francisco,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
9,San Bruno,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
10,Millbrae,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
11,Broadway,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
12,Burlingame,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
13,San Mateo,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
14,Hayward Park,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
15,Hillsdale,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
16,Belmont,11,Broadway,0,0,0,3,2,0,0,0,0,0,0
17,San Carlos,11,Broadway,0,0,0,0,0,53,54,54,55,5,12
18,Redwood City,11,Broadway,0,0,0,0,0,64,65,65,69,0,0
20,Atherton,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
21,Menlo Park,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
22,Palo Alto,11,Broadway,0,0,43,48,47,64,65,65,70,104,101
24,California Ave,11,Broadway,0,0,31,31,30,0,0,0,0,0,0
25,San Antonio,11,Broadway,0,0,22,20,20,54,55,55,56,0,0
26,Mountain View,11,Broadway,0,0,0,0,0,14,14,14,16,44,44
27,Sunnyvale,11,Broadway,0,0,0,0,0,29,32,32,34,36,37
28,Lawrence,11,Broadway,0,0,0,0,0,9,10,10,11,0,0
30,Santa Clara,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
31,College Park,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,11,Broadway,0,0,0,0,0,15,18,18,22,44,46
33,Tamien,11,Broadway,0,0,0,0,0,0,1,1,1,13,17
34,Capitol,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
35,Blossom Hill,11,Broadway,0,0,0,0,0,0,0,0,0,3,3
36,Morgan Hill,11,Broadway,0,0,0,0,0,0,0,0,0,11,13
37,San Martin,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,11,Broadway,0,0,0,0,0,0,0,0,0,10,12
1,Transbay,12,Burlingame,0,0,0,0,261,241,249,249,263,240,239
2,4th and King,12,Burlingame,86,267,239,280,243,165,174,174,188,161,156
4,22nd St,12,Burlingame,25,9,14,18,20,31,32,32,37,14,22
7,Bayshore,12,Burlingame,0,0,2,6,7,0,0,0,0,0,0
8,South San Francisco,12,Burlingame,6,0,5,11,10,18,20,20,25,0,0
9,San Bruno,12,Burlingame,0,0,0,0,0,0,0,0,0,0,0
10,Millbrae,12,Burlingame,6,21,0,0,0,39,43,50,64,0,0
11,Broadway,12,Burlingame,0,0,0,0,0,0,0,0,0,0,0
12,Burlingame,12,Burlingame,0,0,0,0,0,0,0,0,0,0,0
13,San Mateo,12,Burlingame,11,0,0,0,0,0,0,0,0,0,0
14,Hayward Park,12,Burlingame,0,0,0,0,0,0,0,0,0,0,0
15,Hillsdale,12,Burlingame,21,25,16,27,28,28,31,31,36,12,9
16,Belmont,12,Burlingame,4,0,19,23,23,0,0,0,0,0,3
17,San Carlos,12,Burlingame,13,37,42,58,59,0,0,0,0,0,19
18,Redwood City,12,Burlingame,45,85,109,116,117,117,120,120,126,59,64
20,Atherton,12,Burlingame,0,0,0,0,0,20,20,20,22,0,0
21,Menlo Park,12,Burlingame,23,38,67,92,92,0,0,0,0,71,75
22,Palo Alto,12,Burlingame,238,144,140,140,141,128,130,130,136,137,134
24,California Ave,12,Burlingame,22,38,56,60,61,0,0,0,0,35,35
25,San Antonio,12,Burlingame,0,18,52,48,46,0,0,0,0,21,22
26,Mountain View,12,Burlingame,68,61,87,93,93,72,72,72,75,74,75
27,Sunnyvale,12,Burlingame,0,18,0,0,0,0,0,0,0,60,62
28,Lawrence,12,Burlingame,23,21,0,0,0,37,37,37,39,7,7
30,Santa Clara,12,Burlingame,18,16,0,0,0,0,0,0,0,16,17
31,College Park,12,Burlingame,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,12,Burlingame,39,40,42,48,51,61,65,65,71,68,70
33,Tamien,12,Burlingame,4,6,16,18,15,16,18,18,21,25,29
34,Capitol,12,Burlingame,0,0,0,0,0,0,0,0,0,9,12
35,Blossom Hill,12,Burlingame,0,0,0,0,0,0,0,0,0,14,17
36,Morgan Hill,12,Burlingame,0,0,0,0,0,0,0,0,0,11,13
37,San Martin,12,Burlingame,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,12,Burlingame,0,0,0,0,0,0,0,0,0,10,12
1,Transbay,13,San Mateo,0,0,0,0,448,385,410,410,474,310,350
2,4th and King,13,San Mateo,431,357,405,437,367,311,331,331,380,211,467
4,22nd St,13,San Mateo,33,13,17,23,24,69,76,76,90,20,82
7,Bayshore,13,San Mateo,0,7,0,8,8,0,0,0,0,3,16
8,South San Francisco,13,San Mateo,6,17,56,67,67,23,31,31,46,0,0
9,San Bruno,13,San Mateo,7,15,0,0,0,0,0,0,0,0,0
10,Millbrae,13,San Mateo,32,86,156,216,215,85,89,126,147,0,188
11,Broadway,13,San Mateo,0,0,0,0,0,0,0,0,0,0,0
12,Burlingame,13,San Mateo,0,0,0,0,0,0,0,0,0,0,0
13,San Mateo,13,San Mateo,0,0,0,0,0,0,0,0,0,0,0
14,Hayward Park,13,San Mateo,0,0,0,0,0,0,0,0,0,0,0
15,Hillsdale,13,San Mateo,32,20,65,80,81,98,109,109,127,3,196
16,Belmont,13,San Mateo,14,10,0,3,4,42,44,44,50,0,0
17,San Carlos,13,San Mateo,16,69,82,131,131,0,0,0,0,121,223
18,Redwood City,13,San Mateo,104,158,205,243,244,112,116,116,132,73,240
20,Atherton,13,San Mateo,0,0,0,0,0,0,0,0,0,0,0
21,Menlo Park,13,San Mateo,55,81,123,157,157,139,140,140,150,109,0
22,Palo Alto,13,San Mateo,198,204,198,203,199,299,302,302,317,163,293
24,California Ave,13,San Mateo,86,58,83,83,85,77,79,79,83,42,47
25,San Antonio,13,San Mateo,0,44,43,40,36,0,0,0,0,28,0
26,Mountain View,13,San Mateo,99,76,116,123,122,160,162,162,173,87,179
27,Sunnyvale,13,San Mateo,14,38,36,35,37,59,62,62,67,69,132
28,Lawrence,13,San Mateo,23,38,41,48,48,39,40,40,42,8,102
30,Santa Clara,13,San Mateo,18,27,29,33,37,29,32,32,38,20,22
31,College Park,13,San Mateo,0,3,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,13,San Mateo,31,53,70,78,81,84,89,89,98,79,125
33,Tamien,13,San Mateo,4,11,30,35,29,30,33,33,39,29,82
34,Capitol,13,San Mateo,0,0,0,0,0,0,0,0,0,10,18
35,Blossom Hill,13,San Mateo,0,0,0,0,0,0,0,0,0,16,41
36,Morgan Hill,13,San Mateo,0,0,0,0,0,0,0,0,0,12,15
37,San Martin,13,San Mateo,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,13,San Mateo,0,0,0,0,0,0,0,0,0,11,13
1,Transbay,14,Hayward Park,0,0,0,0,217,227,241,241,264,271,288
2,4th and King,14,Hayward Park,43,93,115,160,160,149,162,162,184,195,288
4,22nd St,14,Hayward Park,5,8,11,17,18,0,0,0,0,19,70
7,Bayshore,14,Hayward Park,6,4,21,27,29,28,32,32,39,0,4
8,South San Francisco,14,Hayward Park,0,6,2,6,6,0,0,0,0,0,1
9,San Bruno,14,Hayward Park,12,0,0,0,0,0,0,0,0,0,0
10,Millbrae,14,Hayward Park,0,9,18,28,30,20,25,34,44,24,63
11,Broadway,14,Hayward Park,0,0,0,0,0,0,0,0,1,0,0
12,Burlingame,14,Hayward Park,0,0,0,0,0,0,0,0,0,0,0
13,San Mateo,14,Hayward Park,0,0,0,0,0,0,0,0,0,0,37
14,Hayward Park,14,Hayward Park,0,0,0,0,0,0,0,0,0,0,0
15,Hillsdale,14,Hayward Park,12,0,0,0,0,0,0,0,0,0,75
16,Belmont,14,Hayward Park,0,0,0,0,0,0,0,0,0,0,0
17,San Carlos,14,Hayward Park,5,0,0,9,11,67,76,76,95,13,166
18,Redwood City,14,Hayward Park,15,43,40,48,50,96,100,100,109,58,173
20,Atherton,14,Hayward Park,0,0,0,0,0,0,0,0,0,0,0
21,Menlo Park,14,Hayward Park,0,7,27,45,47,0,0,0,0,24,78
22,Palo Alto,14,Hayward Park,34,72,84,95,98,97,102,102,113,198,274
24,California Ave,14,Hayward Park,0,16,0,0,0,0,0,0,0,42,38
25,San Antonio,14,Hayward Park,0,4,0,0,0,51,53,53,58,0,26
26,Mountain View,14,Hayward Park,0,19,42,49,50,45,47,47,51,89,217
27,Sunnyvale,14,Hayward Park,7,10,40,40,46,49,53,53,59,93,167
28,Lawrence,14,Hayward Park,0,0,29,35,35,34,36,36,38,9,86
30,Santa Clara,14,Hayward Park,0,7,20,24,28,0,0,0,0,18,19
31,College Park,14,Hayward Park,0,13,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,14,Hayward Park,5,16,29,37,40,39,44,44,52,81,177
33,Tamien,14,Hayward Park,0,0,7,9,8,8,10,10,13,30,90
34,Capitol,14,Hayward Park,0,0,0,0,0,0,0,0,0,12,28
35,Blossom Hill,14,Hayward Park,0,0,0,0,0,0,0,0,0,31,38
36,Morgan Hill,14,Hayward Park,0,0,0,0,0,0,0,0,0,11,14
37,San Martin,14,Hayward Park,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,14,Hayward Park,0,0,0,0,0,0,0,0,0,0,0
1,Transbay,15,Hillsdale,0,0,0,0,533,800,809,809,823,843,590
2,4th and King,15,Hillsdale,825,666,611,689,538,606,622,622,649,736,1016
4,22nd St,15,Hillsdale,8,17,21,28,30,98,103,103,114,77,171
7,Bayshore,15,Hillsdale,5,1,5,16,16,8,12,12,19,0,0
8,South San Francisco,15,Hillsdale,12,19,71,85,85,25,30,30,45,176,160
9,San Bruno,15,Hillsdale,5,7,0,0,0,0,0,0,0,0,0
10,Millbrae,15,Hillsdale,38,159,206,238,237,505,513,609,694,529,437
